name	x	y	z	size	type
D1	5.734	16.477	-7.057	unknown	SEEG
D2	8.550	16.050	-7.057	unknown	SEEG
D3	12.475	15.537	-7.057	unknown	SEEG
D4	15.847	15.062	-7.523	unknown	SEEG
D5	19.142	14.592	-7.912	unknown	SEEG
D6	22.824	14.121	-8.106	unknown	SEEG
D7	26.299	13.828	-8.500	unknown	SEEG
D8	29.801	13.650	-8.882	unknown	SEEG
D9	33.484	13.180	-9.076	unknown	SEEG
D10	36.881	12.803	-9.500	unknown	SEEG
D11	40.073	12.709	-10.046	unknown	SEEG
D12	43.174	12.238	-10.046	unknown	SEEG
D13	47.291	11.948	-10.500	unknown	SEEG
D14	50.345	11.297	-11.017	unknown	SEEG
D15	53.640	11.768	-11.211	unknown	SEEG
E1	11.492	45.203	-11.500	unknown	SEEG
E2	14.702	45.203	-12.111	unknown	SEEG
E3	17.916	44.717	-12.450	unknown	SEEG
E4	21.299	44.717	-12.619	unknown	SEEG
E5	24.850	44.246	-12.958	unknown	SEEG
E6	28.168	43.962	-13.500	unknown	SEEG
E7	31.785	43.775	-13.805	unknown	SEEG
E8	35.168	43.305	-14.143	unknown	SEEG
E9	38.581	43.473	-14.500	unknown	SEEG
E10	42.103	43.305	-14.990	unknown	SEEG
E11	45.485	43.305	-15.160	unknown	SEEG
E12	48.905	42.532	-15.500	unknown	SEEG
E13	52.420	42.363	-16.176	unknown	SEEG
E14	56.049	41.871	-15.942	unknown	SEEG
F1	2.862	71.447	-12.958	unknown	SEEG
F2	5.603	71.447	-13.119	unknown	SEEG
F3	9.457	71.173	-13.500	unknown	SEEG
F4	13.182	71.076	-13.927	unknown	SEEG
F5	16.407	70.606	-14.250	unknown	SEEG
F6	19.793	70.135	-14.734	unknown	SEEG
F7	23.501	69.664	-15.057	unknown	SEEG
F8	27.029	69.544	-15.500	unknown	SEEG
F9	30.273	68.723	-16.026	unknown	SEEG
F10	33.982	68.723	-16.510	unknown	SEEG
F11	37.529	68.252	-17.156	unknown	SEEG
F12	40.833	67.239	-16.803	unknown	SEEG
G1	8.562	37.733	-6.500	unknown	SEEG
G2	11.409	37.307	-6.500	unknown	SEEG
G3	14.868	36.812	-6.500	unknown	SEEG
G4	18.570	36.715	-6.291	unknown	SEEG
G5	21.907	36.244	-6.082	unknown	SEEG
G6	25.452	35.773	-5.874	unknown	SEEG
G7	28.996	35.303	-5.874	unknown	SEEG
G8	32.158	35.576	-5.500	unknown	SEEG
G9	36.086	34.832	-5.874	unknown	SEEG
G10	39.422	34.832	-5.874	unknown	SEEG
G11	42.550	34.832	-5.874	unknown	SEEG
G12	46.303	34.361	-5.874	unknown	SEEG
G13	49.640	33.891	-5.874	unknown	SEEG
G14	53.602	33.891	-5.874	unknown	SEEG
G15	56.938	33.420	-6.082	unknown	SEEG
H1	1.729	56.101	27.276	unknown	SEEG
H2	5.115	56.484	26.791	unknown	SEEG
H3	8.444	56.910	26.500	unknown	SEEG
H4	11.887	57.426	25.984	unknown	SEEG
H5	15.409	57.859	25.500	unknown	SEEG
H6	18.995	58.198	25.500	unknown	SEEG
H7	22.368	58.838	25.015	unknown	SEEG
H8	25.754	59.309	24.692	unknown	SEEG
H9	29.301	59.309	24.207	unknown	SEEG
H10	32.526	59.779	24.046	unknown	SEEG
H11	36.314	60.141	23.500	unknown	SEEG
H12	40.105	60.721	22.916	unknown	SEEG
H13	43.652	61.071	22.916	unknown	SEEG
H14	47.397	61.595	22.186	unknown	SEEG
I1	1.468	38.111	33.073	unknown	SEEG
I2	4.868	38.378	32.680	unknown	SEEG
I3	8.923	38.378	32.026	unknown	SEEG
I4	12.978	38.598	31.895	unknown	SEEG
I5	16.968	39.018	31.500	unknown	SEEG
I6	20.826	39.068	30.978	unknown	SEEG
I7	24.750	39.539	30.978	unknown	SEEG
I8	28.900	40.191	30.500	unknown	SEEG
I9	32.728	40.480	30.061	unknown	SEEG
I10	36.652	40.951	29.799	unknown	SEEG
I11	40.719	41.422	29.773	unknown	SEEG
I12	44.548	41.287	29.500	unknown	SEEG
I13	48.679	41.893	29.067	unknown	SEEG
I14	52.480	41.893	29.067	unknown	SEEG
I15	56.481	42.363	28.866	unknown	SEEG
