name	x	y	z	size	type
A1	20.755	0.186	-14.517	unknown	SEEG
A2	23.725	0.186	-14.508	unknown	SEEG
A3	27.383	0.186	-14.915	unknown	SEEG
A4	30.635	0.186	-15.186	unknown	SEEG
A5	34.158	0.186	-15.457	unknown	SEEG
A6	37.951	0.000	-16.000	unknown	SEEG
A7	41.339	0.000	-16.271	unknown	SEEG
A8	44.726	0.000	-16.407	unknown	SEEG
A9	48.372	-0.148	-17.000	unknown	SEEG
A10	51.771	-0.484	-17.221	unknown	SEEG
A11	54.887	-0.484	-17.493	unknown	SEEG
A12	58.681	-0.484	-17.764	unknown	SEEG
A13	62.204	-0.484	-18.035	unknown	SEEG
A14	65.704	-0.749	-18.451	unknown	SEEG
B1	23.183	10.688	-15.000	unknown	SEEG
B2	25.951	11.087	-15.000	unknown	SEEG
B3	29.582	11.289	-15.000	unknown	SEEG
B4	33.213	11.895	-15.000	unknown	SEEG
B5	36.643	12.097	-16.000	unknown	SEEG
B6	40.072	12.703	-16.000	unknown	SEEG
B7	43.377	12.990	-16.000	unknown	SEEG
B8	46.856	13.363	-16.000	unknown	SEEG
B9	50.460	13.737	-16.000	unknown	SEEG
B10	53.691	14.359	-16.000	unknown	SEEG
B11	57.295	14.981	-16.000	unknown	SEEG
B12	60.847	15.180	-17.000	unknown	SEEG
B13	64.264	15.608	-17.000	unknown	SEEG
B14	67.589	16.055	-17.000	unknown	SEEG
C1	-11.670	-2.751	-11.950	unknown	SEEG
C2	-14.864	-2.751	-12.365	unknown	SEEG
C3	-18.144	-2.906	-12.365	unknown	SEEG
C4	-21.788	-3.391	-12.547	unknown	SEEG
C5	-25.251	-3.391	-12.912	unknown	SEEG
C6	-28.713	-3.875	-13.277	unknown	SEEG
C7	-32.175	-4.359	-13.460	unknown	SEEG
C8	-35.660	-4.844	-13.466	unknown	SEEG
C9	-38.992	-4.844	-13.466	unknown	SEEG
C10	-42.858	-5.328	-13.466	unknown	SEEG
C11	-46.323	-5.812	-13.466	unknown	SEEG
C12	-49.788	-6.297	-13.466	unknown	SEEG
C13	-53.027	-6.781	-13.545	unknown	SEEG
C14	-56.511	-7.266	-13.697	unknown	SEEG
C15	-59.937	-7.447	-14.000	unknown	SEEG
C16	-63.724	-7.975	-14.000	unknown	SEEG
D1	19.212	26.378	-12.000	unknown	SEEG
D2	21.516	27.209	-12.000	unknown	SEEG
D3	25.309	27.578	-11.740	unknown	SEEG
D4	28.661	28.094	-11.527	unknown	SEEG
D5	32.237	28.411	-11.000	unknown	SEEG
D6	35.394	29.062	-10.699	unknown	SEEG
D7	38.938	29.547	-10.344	unknown	SEEG
D8	42.363	30.031	-10.462	unknown	SEEG
D9	45.788	30.516	-10.344	unknown	SEEG
D10	49.255	31.033	-10.000	unknown	SEEG
D11	52.875	31.484	-9.634	unknown	SEEG
D12	56.118	31.969	-9.393	unknown	SEEG
D13	59.794	32.453	-9.546	unknown	SEEG
D14	63.182	32.974	-9.000	unknown	SEEG
E1	-3.223	-21.393	-11.556	unknown	SEEG
E2	-5.054	-23.521	-8.000	unknown	SEEG
E3	-7.252	-25.282	-5.000	unknown	SEEG
E4	-9.303	-27.042	-2.000	unknown	SEEG
E5	-11.794	-28.950	1.000	unknown	SEEG
E6	-14.578	-30.857	4.000	unknown	SEEG
E7	-17.801	-32.765	8.000	unknown	SEEG
E8	-20.145	-34.525	10.000	unknown	SEEG
E9	-23.076	-36.433	13.000	unknown	SEEG
E10	-26.006	-38.194	16.000	unknown	SEEG
E11	-29.083	-40.248	19.000	unknown	SEEG
E12	-32.013	-42.155	22.000	unknown	SEEG
E13	-34.357	-43.769	24.000	unknown	SEEG
E14	-38.156	-46.224	28.000	unknown	SEEG
E15	-40.661	-48.016	30.000	unknown	SEEG
F1	-21.902	8.491	-11.000	unknown	SEEG
F2	-24.466	7.978	-11.000	unknown	SEEG
F3	-28.275	7.391	-11.000	unknown	SEEG
F4	-31.449	6.781	-10.707	unknown	SEEG
F5	-34.663	6.297	-10.561	unknown	SEEG
F6	-38.606	5.812	-10.415	unknown	SEEG
F7	-42.112	5.190	-10.269	unknown	SEEG
F8	-45.325	4.844	-10.561	unknown	SEEG
F9	-49.123	4.359	-10.415	unknown	SEEG
F10	-52.190	3.875	-10.561	unknown	SEEG
F11	-55.695	3.391	-10.561	unknown	SEEG
F12	-59.055	2.906	-10.561	unknown	SEEG
F13	-62.852	2.695	-10.561	unknown	SEEG
F14	-66.358	2.422	-10.415	unknown	SEEG
G1	47.066	7.053	-9.883	unknown	SEEG
G2	49.191	6.833	-8.000	unknown	SEEG
G3	52.268	7.127	-6.000	unknown	SEEG
G4	55.198	7.714	-4.000	unknown	SEEG
G5	58.128	8.007	-2.000	unknown	SEEG
G6	61.205	8.301	-0.000	unknown	SEEG
G7	64.034	8.536	2.000	unknown	SEEG
H1	9.440	-21.482	-7.510	unknown	SEEG
H2	12.922	-22.679	-6.000	unknown	SEEG
H3	16.455	-23.616	-4.000	unknown	SEEG
H4	19.810	-24.703	-2.244	unknown	SEEG
H5	23.315	-25.188	-0.635	unknown	SEEG
H6	26.641	-26.323	1.000	unknown	SEEG
H7	29.888	-27.125	2.583	unknown	SEEG
H8	33.686	-28.094	3.899	unknown	SEEG
H9	36.607	-29.062	5.508	unknown	SEEG
H10	40.697	-30.031	7.264	unknown	SEEG
H11	43.910	-31.000	8.726	unknown	SEEG
H12	47.606	-31.533	10.000	unknown	SEEG
H13	51.505	-32.560	11.652	unknown	SEEG
H14	55.085	-33.484	13.000	unknown	SEEG
I1	39.272	30.077	4.679	unknown	SEEG
