name	x	y	z	size	type
A1	23.599	18.725	7.585	unknown	SEEG
A2	27.187	20.088	6.294	unknown	SEEG
A3	30.067	21.487	5.272	unknown	SEEG
A4	33.033	22.727	4.065	unknown	SEEG
A5	35.876	24.066	2.880	unknown	SEEG
A6	38.850	25.459	1.652	unknown	SEEG
A7	41.703	26.744	0.451	unknown	SEEG
A8	44.711	28.063	-0.628	unknown	SEEG
A9	47.926	29.449	-1.782	unknown	SEEG
A10	50.904	30.774	-2.764	unknown	SEEG
A11	53.895	31.918	-3.746	unknown	SEEG
A12	57.136	33.071	-4.705	unknown	SEEG
A13	60.431	34.272	-5.597	unknown	SEEG
A14	63.956	35.535	-6.544	unknown	SEEG
B1	24.386	12.885	5.612	unknown	SEEG
B2	27.638	13.942	5.308	unknown	SEEG
B3	30.889	15.043	5.047	unknown	SEEG
B4	34.147	16.236	4.652	unknown	SEEG
B5	37.594	17.503	4.234	unknown	SEEG
B6	40.685	18.680	4.056	unknown	SEEG
B7	44.049	19.851	4.032	unknown	SEEG
B8	47.233	21.080	4.349	unknown	SEEG
B9	50.501	22.253	4.741	unknown	SEEG
B10	53.911	23.454	5.422	unknown	SEEG
B11	57.158	24.541	6.209	unknown	SEEG
B12	60.230	25.654	6.947	unknown	SEEG
B13	63.427	26.776	7.752	unknown	SEEG
B14	67.041	28.039	8.586	unknown	SEEG
C1	27.516	6.277	9.719	unknown	SEEG
C2	30.771	6.698	9.388	unknown	SEEG
C3	34.248	7.226	9.026	unknown	SEEG
C4	37.399	7.710	8.767	unknown	SEEG
C5	41.062	8.279	8.439	unknown	SEEG
C6	44.253	9.042	8.292	unknown	SEEG
C7	47.795	9.731	8.265	unknown	SEEG
C8	51.121	10.477	8.364	unknown	SEEG
C9	54.712	11.226	8.648	unknown	SEEG
C10	58.098	11.941	9.104	unknown	SEEG
C11	61.448	12.676	9.526	unknown	SEEG
C12	64.796	13.312	10.063	unknown	SEEG
C13	68.254	13.966	10.530	unknown	SEEG
C14	71.960	14.583	11.120	unknown	SEEG
D1	26.305	-8.726	8.037	unknown	SEEG
D2	28.608	-7.202	6.821	unknown	SEEG
D3	31.944	-5.790	6.914	unknown	SEEG
D4	35.126	-4.132	6.483	unknown	SEEG
D5	38.073	-2.503	6.072	unknown	SEEG
D6	41.066	-0.914	5.641	unknown	SEEG
D7	44.100	0.597	5.199	unknown	SEEG
D8	47.141	2.125	4.803	unknown	SEEG
D9	50.309	3.566	4.593	unknown	SEEG
D10	53.539	4.914	4.189	unknown	SEEG
D11	56.662	6.019	3.908	unknown	SEEG
D12	59.866	7.250	3.832	unknown	SEEG
D13	63.304	8.179	3.724	unknown	SEEG
D14	66.501	9.240	3.459	unknown	SEEG
D15	70.063	10.245	3.350	unknown	SEEG
D16	73.399	11.101	3.240	unknown	SEEG
E1	25.358	-17.013	17.167	unknown	SEEG
E2	28.408	-16.452	15.850	unknown	SEEG
E3	31.617	-15.207	14.592	unknown	SEEG
E4	34.944	-14.371	13.398	unknown	SEEG
E5	38.022	-13.594	12.455	unknown	SEEG
E6	41.339	-12.848	11.661	unknown	SEEG
E7	44.719	-12.148	11.105	unknown	SEEG
E8	48.161	-11.445	10.736	unknown	SEEG
E9	51.611	-10.826	10.695	unknown	SEEG
E10	55.228	-10.268	10.764	unknown	SEEG
E11	58.670	-9.851	10.992	unknown	SEEG
E12	62.127	-9.350	11.269	unknown	SEEG
E13	65.617	-8.909	11.678	unknown	SEEG
E14	69.027	-8.543	12.146	unknown	SEEG
F1	35.358	7.499	23.920	unknown	SEEG
F2	38.136	5.412	23.645	unknown	SEEG
F3	40.643	3.211	22.947	unknown	SEEG
F4	43.268	1.233	22.468	unknown	SEEG
F5	46.255	-0.984	21.884	unknown	SEEG
F6	48.954	-3.051	21.446	unknown	SEEG
F7	51.540	-5.055	20.925	unknown	SEEG
F8	54.409	-7.169	20.464	unknown	SEEG
F9	57.243	-9.350	19.897	unknown	SEEG
F10	60.091	-11.374	19.294	unknown	SEEG
F11	62.755	-13.401	18.832	unknown	SEEG
F12	65.474	-15.428	18.253	unknown	SEEG
F13	68.488	-17.660	17.597	unknown	SEEG
F14	71.524	-19.873	16.952	unknown	SEEG
G1	45.368	19.658	18.974	unknown	SEEG
G2	44.450	19.380	22.318	unknown	SEEG
G3	43.224	19.139	26.984	unknown	SEEG
G4	42.050	18.958	30.927	unknown	SEEG
G5	40.909	18.805	34.990	unknown	SEEG
G6	39.901	18.640	39.269	unknown	SEEG
G7	38.840	18.423	43.812	unknown	SEEG
G8	37.909	18.278	48.183	unknown	SEEG
G9	37.127	18.178	52.270	unknown	SEEG
G10	36.280	18.088	56.669	unknown	SEEG
G11	35.532	18.010	60.748	unknown	SEEG
G12	34.754	17.779	65.241	unknown	SEEG
G13	34.106	17.589	69.630	unknown	SEEG
G14	33.558	17.382	74.090	unknown	SEEG
G15	32.895	17.219	78.862	unknown	SEEG
G16	32.260	17.076	83.152	unknown	SEEG
H1	49.860	45.419	12.397	unknown	SEEG
H2	48.560	45.061	15.376	unknown	SEEG
H3	46.877	44.547	19.057	unknown	SEEG
H4	44.907	44.042	23.108	unknown	SEEG
H5	43.168	43.643	26.760	unknown	SEEG
H6	41.345	43.323	31.037	unknown	SEEG
H7	39.749	43.006	34.891	unknown	SEEG
H8	38.086	42.728	39.249	unknown	SEEG
H9	36.748	42.425	43.106	unknown	SEEG
H10	35.544	42.092	47.423	unknown	SEEG
H11	34.463	41.778	51.766	unknown	SEEG
H12	33.593	41.586	56.547	unknown	SEEG
H13	32.791	41.493	61.246	unknown	SEEG
H14	32.181	41.439	65.710	unknown	SEEG
H15	31.709	41.421	69.656	unknown	SEEG
H16	31.160	41.356	74.111	unknown	SEEG
I1	14.175	42.374	4.803	unknown	SEEG
I2	16.744	44.543	6.827	unknown	SEEG
I3	19.405	47.166	8.532	unknown	SEEG
I4	21.845	49.477	10.278	unknown	SEEG
I5	24.623	51.804	12.149	unknown	SEEG
I6	27.457	54.038	14.075	unknown	SEEG
I7	30.221	55.952	15.923	unknown	SEEG
I8	33.255	57.675	17.745	unknown	SEEG
I9	36.346	59.168	19.519	unknown	SEEG
I10	39.349	60.481	21.466	unknown	SEEG
I11	42.436	61.684	23.642	unknown	SEEG
I12	45.444	62.782	25.853	unknown	SEEG
I13	48.636	63.939	28.235	unknown	SEEG
I14	51.678	64.994	30.616	unknown	SEEG
I15	54.747	66.000	32.877	unknown	SEEG
I16	57.848	67.026	35.307	unknown	SEEG
