name	x	y	z	size	type
A1	-11.746	44.811	1.417	unknown	SEEG
A2	-14.804	45.776	0.000	unknown	SEEG
A3	-18.210	46.480	-1.000	unknown	SEEG
A4	-21.524	47.076	-2.484	unknown	SEEG
A5	-24.589	47.819	-3.442	unknown	SEEG
A6	-28.246	48.776	-4.948	unknown	SEEG
A7	-31.223	49.597	-6.454	unknown	SEEG
A8	-34.625	50.281	-7.686	unknown	SEEG
A9	-37.387	50.992	-8.781	unknown	SEEG
A10	-40.578	51.922	-10.560	unknown	SEEG
A11	-43.630	52.671	-12.000	unknown	SEEG
A12	-47.003	53.563	-13.435	unknown	SEEG
A13	-50.569	54.383	-14.667	unknown	SEEG
A14	-53.597	55.125	-16.000	unknown	SEEG
A15	-56.695	56.035	-17.000	unknown	SEEG
B1	-22.885	18.582	-20.692	unknown	SEEG
B2	-25.877	19.888	-21.875	unknown	SEEG
B3	-29.147	21.035	-22.524	unknown	SEEG
B4	-32.227	21.977	-23.043	unknown	SEEG
B5	-35.596	23.283	-23.692	unknown	SEEG
B6	-38.966	24.328	-24.340	unknown	SEEG
B7	-41.946	25.634	-25.248	unknown	SEEG
B8	-44.927	26.548	-25.508	unknown	SEEG
B9	-48.685	27.724	-26.545	unknown	SEEG
B10	-51.847	29.069	-27.324	unknown	SEEG
B11	-55.035	30.074	-27.713	unknown	SEEG
B12	-58.109	31.013	-28.361	unknown	SEEG
B13	-61.964	32.445	-29.196	unknown	SEEG
C1	-28.820	-0.382	-28.779	unknown	SEEG
C2	-31.520	0.300	-28.491	unknown	SEEG
C3	-35.207	1.334	-27.843	unknown	SEEG
C4	-38.836	2.248	-27.453	unknown	SEEG
C5	-41.827	3.162	-27.000	unknown	SEEG
C6	-45.056	3.815	-26.545	unknown	SEEG
C7	-48.480	4.835	-26.416	unknown	SEEG
C8	-51.666	5.774	-25.637	unknown	SEEG
C9	-55.133	6.391	-25.378	unknown	SEEG
C10	-58.786	7.471	-25.000	unknown	SEEG
C11	-61.904	8.255	-24.470	unknown	SEEG
C12	-65.403	9.039	-23.562	unknown	SEEG
C13	-68.513	9.953	-23.173	unknown	SEEG
C14	-71.876	10.879	-22.557	unknown	SEEG
D1	-50.134	1.408	-20.334	unknown	SEEG
D2	-53.788	2.615	-19.000	unknown	SEEG
D3	-56.917	3.428	-18.000	unknown	SEEG
D4	-60.394	4.008	-17.000	unknown	SEEG
D5	-63.523	4.588	-16.000	unknown	SEEG
D6	-66.885	5.400	-15.000	unknown	SEEG
D7	-70.478	6.212	-14.000	unknown	SEEG
D8	-73.441	6.882	-13.223	unknown	SEEG
E1	-24.607	-17.689	-30.113	unknown	SEEG
E2	-27.448	-16.401	-30.113	unknown	SEEG
E3	-30.607	-15.252	-30.113	unknown	SEEG
E4	-33.620	-14.091	-30.113	unknown	SEEG
E5	-37.213	-12.699	-30.113	unknown	SEEG
E6	-40.343	-11.423	-30.113	unknown	SEEG
E7	-43.704	-10.147	-30.113	unknown	SEEG
E8	-46.833	-8.870	-30.113	unknown	SEEG
E9	-50.194	-7.594	-30.113	unknown	SEEG
E10	-53.672	-6.202	-30.113	unknown	SEEG
E11	-56.801	-5.042	-30.113	unknown	SEEG
E12	-59.815	-3.882	-30.113	unknown	SEEG
E13	-63.176	-2.605	-30.113	unknown	SEEG
E14	-66.537	-1.329	-30.113	unknown	SEEG
E15	-69.666	-0.169	-30.113	unknown	SEEG
E16	-73.330	0.881	-30.000	unknown	SEEG
F1	-22.372	-39.740	-9.445	unknown	SEEG
F2	-25.596	-39.400	-8.371	unknown	SEEG
F3	-29.283	-39.195	-7.228	unknown	SEEG
F4	-32.863	-38.718	-6.000	unknown	SEEG
F5	-36.907	-38.581	-4.684	unknown	SEEG
F6	-40.719	-38.308	-3.730	unknown	SEEG
F7	-44.319	-38.308	-2.564	unknown	SEEG
F8	-48.236	-38.043	-1.505	unknown	SEEG
F9	-51.837	-38.043	-0.551	unknown	SEEG
F10	-55.648	-38.043	0.297	unknown	SEEG
F11	-59.672	-37.470	1.569	unknown	SEEG
F12	-63.484	-37.163	2.629	unknown	SEEG
F13	-67.349	-37.151	3.465	unknown	SEEG
F14	-71.003	-36.929	4.556	unknown	SEEG
G1	-63.011	-19.093	17.445	unknown	SEEG
G2	-66.111	-19.709	15.507	unknown	SEEG
G3	-68.801	-20.116	14.000	unknown	SEEG
G4	-71.935	-20.798	12.000	unknown	SEEG
G5	-74.777	-21.313	10.778	unknown	SEEG
H1	-48.547	3.561	4.784	unknown	SEEG
H2	-51.466	4.109	5.262	unknown	SEEG
H3	-54.650	5.137	5.368	unknown	SEEG
H4	-58.364	5.650	5.474	unknown	SEEG
H5	-61.442	6.279	5.474	unknown	SEEG
H6	-64.944	7.028	5.474	unknown	SEEG
H7	-68.394	7.865	5.417	unknown	SEEG
H8	-71.650	8.434	5.534	unknown	SEEG
I1	-51.406	2.215	21.582	unknown	SEEG
I2	-54.077	1.469	19.822	unknown	SEEG
I3	-57.389	0.616	18.541	unknown	SEEG
I4	-60.274	-0.023	17.581	unknown	SEEG
I5	-63.589	-0.779	16.303	unknown	SEEG
I6	-66.791	-1.622	14.593	unknown	SEEG
I7	-69.996	-2.277	14.000	unknown	SEEG
I8	-73.414	-2.973	12.788	unknown	SEEG
J1	-30.482	-46.857	25.570	unknown	SEEG
J2	-34.085	-46.857	24.377	unknown	SEEG
J3	-37.375	-46.857	23.527	unknown	SEEG
J4	-40.559	-47.258	22.571	unknown	SEEG
J5	-44.061	-47.258	21.509	unknown	SEEG
J6	-47.564	-47.603	20.502	unknown	SEEG
J7	-50.960	-47.772	19.809	unknown	SEEG
J8	-54.144	-47.772	19.066	unknown	SEEG
J9	-57.434	-48.285	18.003	unknown	SEEG
J10	-60.936	-48.799	17.366	unknown	SEEG
J11	-64.226	-48.989	16.447	unknown	SEEG
J12	-67.622	-49.312	15.347	unknown	SEEG
J13	-71.231	-49.735	14.207	unknown	SEEG
J14	-74.620	-49.789	13.482	unknown	SEEG
K1	-45.919	-3.530	32.823	unknown	SEEG
K2	-47.821	-2.820	36.000	unknown	SEEG
K3	-49.897	-2.375	39.000	unknown	SEEG
K4	-51.973	-1.930	42.000	unknown	SEEG
K5	-54.049	-1.039	45.000	unknown	SEEG
K6	-55.916	-0.439	47.388	unknown	SEEG
K7	-58.053	0.281	50.000	unknown	SEEG
K8	-59.568	1.069	52.535	unknown	SEEG
