name	x	y	z	size	type
A1	-6.263	-50.688	21.992	unknown	SEEG
A2	-3.109	-50.603	22.500	unknown	SEEG
A3	0.472	-50.261	22.500	unknown	SEEG
A4	4.053	-50.090	22.500	unknown	SEEG
A5	7.634	-49.749	22.500	unknown	SEEG
A6	11.215	-49.578	22.500	unknown	SEEG
A7	14.625	-49.407	22.500	unknown	SEEG
A8	18.206	-49.236	22.500	unknown	SEEG
A9	21.958	-49.066	22.500	unknown	SEEG
A10	25.368	-48.724	22.500	unknown	SEEG
A11	28.949	-48.382	22.500	unknown	SEEG
A12	32.523	-48.318	22.888	unknown	SEEG
B1	24.290	-10.863	19.363	unknown	SEEG
B2	27.300	-10.265	18.902	unknown	SEEG
B3	30.894	-9.582	18.730	unknown	SEEG
B4	34.095	-8.727	18.500	unknown	SEEG
B5	37.910	-7.873	18.216	unknown	SEEG
B6	40.990	-7.190	18.045	unknown	SEEG
B7	44.412	-6.677	17.873	unknown	SEEG
B8	48.141	-5.909	17.549	unknown	SEEG
C1	15.110	-9.141	4.603	unknown	SEEG
C2	17.747	-9.228	4.603	unknown	SEEG
C3	21.498	-9.057	4.603	unknown	SEEG
C4	24.738	-8.886	4.603	unknown	SEEG
C5	28.319	-8.886	4.603	unknown	SEEG
C6	31.730	-8.886	4.603	unknown	SEEG
C7	35.481	-8.886	4.603	unknown	SEEG
C8	38.891	-8.886	4.603	unknown	SEEG
C9	42.302	-8.886	4.603	unknown	SEEG
C10	45.883	-8.715	4.603	unknown	SEEG
C11	49.505	-8.754	4.326	unknown	SEEG
D1	12.791	5.246	1.742	unknown	SEEG
D2	15.664	5.822	1.415	unknown	SEEG
D3	18.744	6.352	1.072	unknown	SEEG
D4	22.337	6.881	0.729	unknown	SEEG
D5	25.861	7.617	0.500	unknown	SEEG
D6	29.387	8.218	-0.139	unknown	SEEG
D7	33.078	8.694	-0.500	unknown	SEEG
D8	36.149	9.310	-0.500	unknown	SEEG
D9	39.766	10.057	-0.858	unknown	SEEG
D10	43.098	10.586	-1.115	unknown	SEEG
D11	46.815	10.931	-1.500	unknown	SEEG
D12	50.553	11.530	-1.966	unknown	SEEG
D13	53.929	11.913	-1.978	unknown	SEEG
E1	7.856	-18.974	-1.978	unknown	SEEG
E2	11.428	-18.689	-2.500	unknown	SEEG
E3	15.188	-18.525	-3.157	unknown	SEEG
E4	18.491	-18.227	-3.500	unknown	SEEG
E5	22.020	-17.996	-3.918	unknown	SEEG
E6	25.663	-17.996	-4.222	unknown	SEEG
E7	29.239	-17.458	-4.500	unknown	SEEG
E8	32.495	-16.938	-4.982	unknown	SEEG
E9	36.138	-16.938	-5.287	unknown	SEEG
E10	39.527	-16.689	-5.500	unknown	SEEG
E11	43.174	-16.408	-5.926	unknown	SEEG
F1	13.040	-7.536	-9.084	unknown	SEEG
F2	16.099	-6.881	-9.545	unknown	SEEG
F3	19.742	-6.881	-10.002	unknown	SEEG
F4	22.930	-6.837	-10.154	unknown	SEEG
F5	26.726	-6.513	-10.762	unknown	SEEG
F6	29.914	-6.513	-11.066	unknown	SEEG
F7	33.557	-5.822	-11.371	unknown	SEEG
F8	37.201	-5.822	-11.827	unknown	SEEG
F9	40.541	-5.822	-11.979	unknown	SEEG
F10	44.199	-5.640	-12.082	unknown	SEEG
G1	10.033	-2.018	-2.123	unknown	SEEG
G2	13.518	-2.018	-2.549	unknown	SEEG
G3	17.162	-2.117	-3.005	unknown	SEEG
G4	20.350	-1.588	-3.309	unknown	SEEG
G5	24.019	-1.305	-3.500	unknown	SEEG
G6	27.181	-1.059	-3.918	unknown	SEEG
G7	30.928	-0.690	-4.500	unknown	SEEG
G8	34.317	0.000	-4.982	unknown	SEEG
G9	37.838	-0.074	-5.500	unknown	SEEG
G10	41.300	0.529	-6.047	unknown	SEEG
G11	44.640	0.849	-6.351	unknown	SEEG
G12	47.932	1.087	-6.929	unknown	SEEG
H1	11.214	-27.489	-13.025	unknown	SEEG
H2	14.159	-27.408	-13.500	unknown	SEEG
H3	17.721	-27.249	-13.713	unknown	SEEG
H4	20.907	-26.994	-13.926	unknown	SEEG
H5	24.730	-26.824	-14.138	unknown	SEEG
H6	28.340	-26.465	-14.245	unknown	SEEG
H7	31.667	-26.170	-14.500	unknown	SEEG
H8	35.136	-25.936	-14.457	unknown	SEEG
