name	x	y	z	size	type
A1	3.472	6.940	35.000	unknown	SEEG
A2	2.054	8.516	38.000	unknown	SEEG
A3	0.795	10.092	41.000	unknown	SEEG
A4	-0.465	11.590	44.000	unknown	SEEG
A5	-2.040	13.087	47.000	unknown	SEEG
A6	-3.536	14.585	50.000	unknown	SEEG
A7	-4.717	16.003	53.000	unknown	SEEG
A8	-5.977	17.579	56.000	unknown	SEEG
A9	-7.158	18.998	59.000	unknown	SEEG
A10	-8.496	20.653	62.000	unknown	SEEG
A11	-9.520	22.150	65.000	unknown	SEEG
A12	-10.756	23.661	68.000	unknown	SEEG
A13	-11.946	24.802	70.272	unknown	SEEG
B1	-12.015	30.840	35.567	unknown	SEEG
B2	-14.227	32.074	38.000	unknown	SEEG
B3	-16.191	33.256	40.000	unknown	SEEG
B4	-18.499	34.805	42.695	unknown	SEEG
B5	-20.945	36.523	45.143	unknown	SEEG
B6	-23.076	37.812	47.354	unknown	SEEG
B7	-25.245	39.088	50.000	unknown	SEEG
B8	-27.374	40.460	52.394	unknown	SEEG
C1	-16.607	17.770	40.000	unknown	SEEG
C2	-19.055	18.477	41.423	unknown	SEEG
C3	-22.335	20.041	43.000	unknown	SEEG
C4	-25.192	21.055	44.355	unknown	SEEG
C5	-28.400	22.344	45.751	unknown	SEEG
C6	-31.050	23.203	47.147	unknown	SEEG
C7	-34.258	24.518	48.543	unknown	SEEG
C8	-37.298	26.017	50.000	unknown	SEEG
D1	-3.155	44.688	31.791	unknown	SEEG
D2	-5.665	46.406	33.605	unknown	SEEG
D3	-8.076	47.886	35.000	unknown	SEEG
D4	-11.012	49.425	37.000	unknown	SEEG
D5	-13.808	51.104	39.000	unknown	SEEG
D6	-16.544	52.852	40.306	unknown	SEEG
D7	-19.120	54.322	42.000	unknown	SEEG
D8	-22.008	55.922	43.849	unknown	SEEG
E1	-11.236	45.592	27.000	unknown	SEEG
E2	-14.034	48.125	28.301	unknown	SEEG
E3	-16.265	50.273	29.836	unknown	SEEG
E4	-18.701	52.503	31.000	unknown	SEEG
E5	-21.077	54.602	32.000	unknown	SEEG
E6	-23.591	56.842	33.484	unknown	SEEG
F1	-9.454	52.459	18.000	unknown	SEEG
F2	-10.872	54.602	20.000	unknown	SEEG
F3	-12.690	56.701	22.000	unknown	SEEG
F4	-14.088	58.660	24.000	unknown	SEEG
F5	-15.625	60.864	25.922	unknown	SEEG
F6	-17.163	62.965	28.166	unknown	SEEG
F7	-18.808	65.479	30.000	unknown	SEEG
G1	-20.433	40.345	16.585	unknown	SEEG
G2	-23.034	42.165	18.298	unknown	SEEG
G3	-25.465	43.286	20.121	unknown	SEEG
G4	-28.207	45.227	22.000	unknown	SEEG
G5	-30.905	46.766	23.662	unknown	SEEG
G6	-33.584	48.081	25.519	unknown	SEEG
H1	-21.764	37.747	6.440	unknown	SEEG
H2	-24.852	38.791	8.000	unknown	SEEG
H3	-27.976	39.961	9.423	unknown	SEEG
H4	-31.003	40.749	11.000	unknown	SEEG
H5	-34.112	41.729	12.494	unknown	SEEG
H6	-37.163	42.559	14.000	unknown	SEEG
