name	x	y	z	size	type
A1	-7.077	47.115	12.333	unknown	SEEG
A2	-7.264	49.387	14.500	unknown	SEEG
A3	-7.963	52.186	17.500	unknown	SEEG
A4	-8.661	54.758	19.808	unknown	SEEG
A5	-9.499	57.625	22.500	unknown	SEEG
A6	-10.329	59.647	24.565	unknown	SEEG
A7	-10.887	62.161	27.224	unknown	SEEG
A8	-12.005	64.169	29.500	unknown	SEEG
A9	-12.563	66.548	31.500	unknown	SEEG
A10	-13.821	69.394	33.632	unknown	SEEG
A11	-14.655	71.557	35.500	unknown	SEEG
A12	-15.633	74.076	37.500	unknown	SEEG
A13	-17.169	76.874	40.500	unknown	SEEG
A14	-18.184	79.536	42.500	unknown	SEEG
B1	-7.088	39.350	15.053	unknown	SEEG
B2	-8.714	40.526	18.404	unknown	SEEG
B3	-11.228	41.785	21.622	unknown	SEEG
B4	-13.463	42.764	24.141	unknown	SEEG
B5	-15.171	43.727	26.240	unknown	SEEG
B6	-17.541	44.704	29.038	unknown	SEEG
B7	-19.438	45.539	31.379	unknown	SEEG
B8	-21.808	46.516	34.318	unknown	SEEG
B9	-24.179	47.634	37.396	unknown	SEEG
B10	-26.075	47.913	39.215	unknown	SEEG
B11	-28.446	49.031	42.434	unknown	SEEG
B12	-30.342	49.310	44.253	unknown	SEEG
B13	-32.712	50.152	47.273	unknown	SEEG
B14	-34.861	50.683	49.427	unknown	SEEG
C1	4.855	53.109	21.970	unknown	SEEG
C2	7.056	53.598	25.049	unknown	SEEG
C3	9.021	54.047	27.764	unknown	SEEG
C4	11.675	54.521	30.563	unknown	SEEG
C5	14.189	54.995	33.501	unknown	SEEG
C6	15.725	55.469	35.600	unknown	SEEG
C7	17.820	55.943	38.399	unknown	SEEG
C8	19.916	56.417	41.617	unknown	SEEG
C9	21.878	56.819	44.428	unknown	SEEG
D1	-6.555	27.598	23.180	unknown	SEEG
D2	-8.159	27.920	26.645	unknown	SEEG
D3	-9.277	27.920	29.583	unknown	SEEG
D4	-11.232	27.920	32.522	unknown	SEEG
D5	-12.629	28.618	36.087	unknown	SEEG
D6	-14.165	28.618	38.679	unknown	SEEG
D7	-16.118	28.920	42.148	unknown	SEEG
D8	-17.654	29.394	45.087	unknown	SEEG
D9	-19.190	29.394	47.745	unknown	SEEG
D10	-21.006	30.015	50.607	unknown	SEEG
D11	-23.236	30.015	53.865	unknown	SEEG
D12	-25.671	29.959	57.500	unknown	SEEG
