name	x	y	z	size	type
F1	2.805	25.277	32.215	unknown	SEEG
F2	6.302	25.297	31.405	unknown	SEEG
F3	9.952	25.387	30.987	unknown	SEEG
F4	13.835	25.293	30.506	unknown	SEEG
F5	17.707	25.433	29.558	unknown	SEEG
F6	21.595	25.426	28.739	unknown	SEEG
F7	25.339	25.465	28.142	unknown	SEEG
F8	29.050	25.707	27.745	unknown	SEEG
F9	33.142	25.606	27.238	unknown	SEEG
F10	37.076	25.809	26.806	unknown	SEEG
F11	41.261	25.755	26.297	unknown	SEEG
F12	45.070	25.944	25.558	unknown	SEEG
F13	48.713	26.045	24.800	unknown	SEEG
F14	52.730	26.059	23.962	unknown	SEEG
F15	56.703	26.072	23.045	unknown	SEEG
F16	60.432	26.021	22.026	unknown	SEEG
G1	1.257	10.969	31.367	unknown	SEEG
G2	4.733	10.951	31.077	unknown	SEEG
G3	8.918	10.877	30.999	unknown	SEEG
G4	13.016	10.814	30.959	unknown	SEEG
G5	16.815	11.062	30.553	unknown	SEEG
G6	20.746	11.005	30.073	unknown	SEEG
G7	24.579	11.161	29.645	unknown	SEEG
G8	28.448	11.341	29.291	unknown	SEEG
G9	32.569	11.383	29.246	unknown	SEEG
G10	36.436	11.335	29.288	unknown	SEEG
G11	40.475	11.511	28.840	unknown	SEEG
G12	44.351	11.520	28.379	unknown	SEEG
G13	48.273	11.747	27.954	unknown	SEEG
G14	52.192	11.740	27.912	unknown	SEEG
G15	56.065	11.832	27.962	unknown	SEEG
G16	60.541	12.031	27.386	unknown	SEEG
H1	0.507	3.540	31.086	unknown	SEEG
H2	3.479	3.200	30.668	unknown	SEEG
H3	7.615	2.873	30.574	unknown	SEEG
H4	11.514	2.553	30.612	unknown	SEEG
H5	15.609	2.309	30.078	unknown	SEEG
H6	19.493	2.045	29.850	unknown	SEEG
H7	23.440	1.795	29.617	unknown	SEEG
H8	27.352	1.605	29.314	unknown	SEEG
H9	31.121	1.403	28.841	unknown	SEEG
H10	35.130	1.301	28.585	unknown	SEEG
H11	39.160	1.362	28.457	unknown	SEEG
H12	43.152	1.696	28.727	unknown	SEEG
H13	47.192	2.189	29.362	unknown	SEEG
H14	50.806	2.707	29.602	unknown	SEEG
H15	54.818	3.290	29.683	unknown	SEEG
H16	58.956	3.328	30.221	unknown	SEEG
I1	1.337	-14.342	38.972	unknown	SEEG
I2	5.031	-14.039	38.516	unknown	SEEG
I3	9.343	-13.637	38.077	unknown	SEEG
I4	13.753	-13.275	37.241	unknown	SEEG
I5	17.814	-12.857	36.188	unknown	SEEG
I6	22.247	-12.508	35.725	unknown	SEEG
I7	26.694	-12.027	35.285	unknown	SEEG
I8	31.111	-11.640	34.831	unknown	SEEG
I9	35.691	-11.245	34.359	unknown	SEEG
I10	40.045	-10.951	34.202	unknown	SEEG
I11	44.376	-10.604	34.370	unknown	SEEG
I12	48.571	-10.185	34.046	unknown	SEEG
I13	52.970	-10.125	34.557	unknown	SEEG
I14	57.505	-9.829	34.072	unknown	SEEG
I15	62.064	-9.556	33.397	unknown	SEEG
I16	65.873	-9.405	33.153	unknown	SEEG
J1	1.809	-25.423	32.665	unknown	SEEG
J2	5.091	-25.333	32.291	unknown	SEEG
J3	9.260	-25.020	31.852	unknown	SEEG
J4	13.383	-24.751	31.411	unknown	SEEG
J5	17.094	-24.509	31.014	unknown	SEEG
J6	20.897	-24.348	30.590	unknown	SEEG
J7	24.903	-24.044	30.306	unknown	SEEG
J8	28.968	-23.969	30.302	unknown	SEEG
J9	32.727	-23.802	30.306	unknown	SEEG
J10	36.809	-23.704	29.838	unknown	SEEG
J11	40.774	-23.650	29.999	unknown	SEEG
J12	44.764	-23.461	29.959	unknown	SEEG
J13	48.923	-23.410	30.024	unknown	SEEG
J14	52.764	-23.280	30.063	unknown	SEEG
J15	56.795	-23.042	29.935	unknown	SEEG
J16	61.222	-22.855	29.876	unknown	SEEG
K1	2.274	6.202	60.059	unknown	SEEG
K2	5.376	6.596	58.739	unknown	SEEG
K3	9.345	7.005	57.318	unknown	SEEG
K4	13.127	7.351	55.907	unknown	SEEG
K5	16.682	7.710	54.654	unknown	SEEG
K6	20.356	8.127	53.417	unknown	SEEG
K7	24.170	8.548	52.083	unknown	SEEG
K8	27.754	8.924	50.744	unknown	SEEG
K9	31.490	9.303	49.441	unknown	SEEG
K10	35.202	9.549	48.211	unknown	SEEG
K11	38.993	9.916	47.110	unknown	SEEG
K12	42.954	10.120	45.698	unknown	SEEG
K13	46.857	10.325	44.778	unknown	SEEG
K14	50.509	10.531	43.660	unknown	SEEG
K15	54.314	10.943	42.212	unknown	SEEG
K16	58.309	11.299	41.015	unknown	SEEG
L1	0.256	-18.568	58.724	unknown	SEEG
L2	2.202	-17.506	55.618	unknown	SEEG
L3	4.763	-16.837	53.389	unknown	SEEG
L4	7.296	-16.116	52.198	unknown	SEEG
L5	10.607	-15.397	50.970	unknown	SEEG
L6	13.741	-14.905	50.924	unknown	SEEG
L7	17.485	-14.246	51.333	unknown	SEEG
L8	20.627	-13.619	51.759	unknown	SEEG
L9	24.062	-12.947	51.817	unknown	SEEG
L10	27.644	-12.290	51.513	unknown	SEEG
L11	30.995	-11.629	51.238	unknown	SEEG
L12	34.062	-11.170	50.958	unknown	SEEG
L13	38.056	-10.798	50.551	unknown	SEEG
L14	41.309	-9.861	50.339	unknown	SEEG
L15	44.711	-9.206	49.032	unknown	SEEG
L16	47.996	-8.991	48.680	unknown	SEEG
M1	65.429	4.228	10.268	unknown	SEEG
M2	64.673	4.002	13.460	unknown	SEEG
M3	63.763	3.240	17.198	unknown	SEEG
M4	62.663	2.974	20.512	unknown	SEEG
M5	61.270	2.754	23.529	unknown	SEEG
M6	60.027	2.496	26.773	unknown	SEEG
M7	58.784	2.238	30.016	unknown	SEEG
M8	57.284	1.986	33.166	unknown	SEEG
M9	55.569	1.674	36.581	unknown	SEEG
M10	53.792	1.837	39.716	unknown	SEEG
M11	52.382	1.246	42.450	unknown	SEEG
M12	50.140	1.362	45.721	unknown	SEEG
M13	48.231	1.154	48.550	unknown	SEEG
M14	46.093	0.908	51.525	unknown	SEEG
N1	32.768	13.725	-4.649	unknown	SEEG
N2	33.170	12.111	-1.877	unknown	SEEG
N3	33.531	10.172	2.269	unknown	SEEG
N4	33.935	8.208	6.263	unknown	SEEG
N5	34.248	6.166	10.441	unknown	SEEG
N6	34.602	4.418	14.189	unknown	SEEG
N7	34.959	2.476	18.262	unknown	SEEG
N8	35.427	0.694	22.201	unknown	SEEG
N9	35.934	-1.084	26.159	unknown	SEEG
N10	36.511	-2.754	29.902	unknown	SEEG
N11	37.086	-4.573	34.141	unknown	SEEG
N12	37.549	-6.241	37.798	unknown	SEEG
N13	37.950	-8.115	41.875	unknown	SEEG
N14	38.312	-10.253	46.224	unknown	SEEG
N15	38.536	-12.321	50.275	unknown	SEEG
N16	38.729	-13.909	53.762	unknown	SEEG
