name	x	y	z	size	type
A1	3.206	1.446	33.259	unknown	SEEG
A2	3.980	0.488	36.487	unknown	SEEG
A3	4.993	-0.578	40.470	unknown	SEEG
A4	5.827	-1.427	43.443	unknown	SEEG
A5	6.435	-2.364	46.361	unknown	SEEG
A6	7.253	-3.443	50.322	unknown	SEEG
A7	8.148	-4.142	53.361	unknown	SEEG
A8	9.032	-5.620	57.280	unknown	SEEG
A9	9.901	-6.281	60.216	unknown	SEEG
A10	10.796	-6.981	63.255	unknown	SEEG
B1	13.028	3.327	40.223	unknown	SEEG
B2	15.413	3.227	43.109	unknown	SEEG
B3	17.549	3.950	45.289	unknown	SEEG
B4	19.949	4.377	48.279	unknown	SEEG
B5	22.062	4.983	50.181	unknown	SEEG
B6	24.858	5.026	53.388	unknown	SEEG
C1	19.979	6.277	35.848	unknown	SEEG
C2	22.961	6.510	38.358	unknown	SEEG
C3	25.554	6.603	39.694	unknown	SEEG
C4	28.340	6.725	42.142	unknown	SEEG
C5	31.272	6.466	44.445	unknown	SEEG
C6	34.227	7.071	46.022	unknown	SEEG
C7	36.493	7.158	48.413	unknown	SEEG
C8	39.956	7.895	50.085	unknown	SEEG
D1	24.974	8.204	3.805	unknown	SEEG
D2	23.375	7.596	7.976	unknown	SEEG
D3	21.778	6.696	12.310	unknown	SEEG
D4	20.192	6.182	16.305	unknown	SEEG
D5	19.033	5.333	20.199	unknown	SEEG
D6	17.445	4.380	24.484	unknown	SEEG
D7	16.288	3.970	28.088	unknown	SEEG
D8	14.626	3.076	33.006	unknown	SEEG
D9	13.468	2.227	36.899	unknown	SEEG
D10	12.115	1.365	40.771	unknown	SEEG
D11	10.647	0.484	45.710	unknown	SEEG
D12	9.488	-0.365	49.603	unknown	SEEG
D13	8.330	-1.214	53.497	unknown	SEEG
D14	7.171	-2.062	57.390	unknown	SEEG
D15	5.972	-2.551	61.428	unknown	SEEG
D16	4.814	-3.400	65.322	unknown	SEEG
E1	-0.464	-9.806	26.464	unknown	SEEG
E2	0.774	-9.886	28.702	unknown	SEEG
E3	2.817	-9.798	32.160	unknown	SEEG
E4	4.739	-9.442	34.633	unknown	SEEG
E5	6.815	-9.644	37.974	unknown	SEEG
E6	8.650	-9.571	41.409	unknown	SEEG
E7	10.178	-9.436	43.759	unknown	SEEG
E8	12.035	-9.556	47.115	unknown	SEEG
E9	14.176	-9.283	49.573	unknown	SEEG
E10	16.015	-9.638	52.831	unknown	SEEG
E11	17.750	-9.490	55.204	unknown	SEEG
E12	19.679	-9.312	58.689	unknown	SEEG
F1	8.343	12.249	-7.321	unknown	SEEG
F2	11.116	12.789	-7.895	unknown	SEEG
F3	14.296	13.317	-8.327	unknown	SEEG
F4	17.692	13.899	-8.832	unknown	SEEG
F5	21.256	14.856	-9.169	unknown	SEEG
F6	24.772	15.524	-9.857	unknown	SEEG
F7	28.280	16.153	-10.447	unknown	SEEG
F8	31.332	17.114	-10.939	unknown	SEEG
F9	34.832	17.704	-11.432	unknown	SEEG
F10	38.340	18.332	-12.023	unknown	SEEG
F11	41.560	19.060	-12.938	unknown	SEEG
F12	45.475	20.236	-13.725	unknown	SEEG
G1	12.725	-3.112	-8.960	unknown	SEEG
G2	15.497	-1.404	-9.281	unknown	SEEG
G3	18.740	0.051	-9.894	unknown	SEEG
G4	21.648	1.366	-10.252	unknown	SEEG
G5	24.924	2.421	-10.914	unknown	SEEG
G6	28.152	3.797	-11.334	unknown	SEEG
G7	31.452	4.971	-12.286	unknown	SEEG
G8	34.639	6.099	-13.153	unknown	SEEG
G9	37.875	7.514	-13.670	unknown	SEEG
G10	40.855	8.628	-14.560	unknown	SEEG
G11	44.139	9.723	-15.319	unknown	SEEG
G12	47.535	10.864	-16.163	unknown	SEEG
H1	17.793	-6.933	-3.386	unknown	SEEG
H2	20.459	-8.314	-3.735	unknown	SEEG
H3	23.792	-10.041	-4.172	unknown	SEEG
H4	26.770	-11.401	-4.486	unknown	SEEG
H5	29.966	-12.845	-4.817	unknown	SEEG
H6	32.862	-14.405	-5.222	unknown	SEEG
H7	36.184	-16.035	-5.619	unknown	SEEG
H8	39.047	-17.306	-5.906	unknown	SEEG
H9	42.243	-18.749	-6.237	unknown	SEEG
H10	45.253	-20.400	-6.669	unknown	SEEG
H11	48.450	-21.843	-7.000	unknown	SEEG
H12	51.782	-23.570	-7.436	unknown	SEEG
I1	18.470	-5.006	12.072	unknown	SEEG
I2	21.370	-3.731	11.811	unknown	SEEG
I3	24.894	-2.414	11.619	unknown	SEEG
I4	28.138	-1.518	11.344	unknown	SEEG
I5	31.453	-0.215	11.128	unknown	SEEG
I6	34.754	0.449	11.445	unknown	SEEG
I7	37.973	1.784	11.122	unknown	SEEG
I8	41.625	2.668	10.989	unknown	SEEG
I9	45.037	3.379	11.221	unknown	SEEG
I10	48.561	4.087	10.437	unknown	SEEG
J1	12.860	-14.628	12.338	unknown	SEEG
J2	14.620	-15.384	14.565	unknown	SEEG
J3	16.918	-16.645	17.488	unknown	SEEG
J4	19.102	-17.816	20.439	unknown	SEEG
J5	20.934	-18.539	22.462	unknown	SEEG
J6	23.096	-19.517	25.491	unknown	SEEG
J7	25.384	-20.681	28.453	unknown	SEEG
J8	27.414	-21.293	30.537	unknown	SEEG
J9	29.680	-22.263	33.578	unknown	SEEG
J10	31.939	-23.055	35.607	unknown	SEEG
J11	34.112	-24.129	38.597	unknown	SEEG
J12	36.250	-25.306	41.542	unknown	SEEG
J13	38.323	-26.305	43.470	unknown	SEEG
J14	39.741	-27.056	45.447	unknown	SEEG
K1	-21.239	23.420	31.522	unknown	SEEG
K2	-22.032	25.583	33.826	unknown	SEEG
K3	-23.212	27.720	36.088	unknown	SEEG
K4	-24.417	30.187	38.369	unknown	SEEG
K5	-25.624	32.341	40.863	unknown	SEEG
K6	-26.435	34.560	43.303	unknown	SEEG
K7	-27.629	36.931	45.545	unknown	SEEG
K8	-28.433	39.190	47.888	unknown	SEEG
L1	-26.423	32.287	22.667	unknown	SEEG
L2	-29.125	33.371	24.484	unknown	SEEG
L3	-31.955	34.889	26.241	unknown	SEEG
L4	-34.569	35.900	28.263	unknown	SEEG
L5	-37.359	37.057	29.875	unknown	SEEG
L6	-40.069	38.102	31.789	unknown	SEEG
M1	-35.464	14.729	5.016	unknown	SEEG
M2	-34.706	15.364	8.480	unknown	SEEG
M3	-34.324	16.160	11.684	unknown	SEEG
M4	-33.590	16.961	15.259	unknown	SEEG
M5	-33.200	17.797	18.367	unknown	SEEG
M6	-32.831	18.378	21.822	unknown	SEEG
M7	-32.484	19.601	25.085	unknown	SEEG
M8	-32.110	20.358	28.385	unknown	SEEG
M9	-31.773	21.628	31.709	unknown	SEEG
M10	-31.370	22.232	34.835	unknown	SEEG
M11	-31.044	23.199	38.446	unknown	SEEG
M12	-30.692	24.149	41.824	unknown	SEEG
M13	-30.335	25.276	45.048	unknown	SEEG
M14	-30.378	26.160	48.481	unknown	SEEG
M15	-29.985	26.949	51.586	unknown	SEEG
M16	-29.574	27.825	54.480	unknown	SEEG
