name	x	y	z	size	type
A1	-43.837	-29.803	37.815	unknown	SEEG
A2	-47.242	-28.711	36.130	unknown	SEEG
A3	-50.880	-27.539	35.125	unknown	SEEG
A4	-54.518	-26.805	34.001	unknown	SEEG
A5	-58.282	-25.556	33.001	unknown	SEEG
A6	-61.794	-24.557	32.001	unknown	SEEG
A7	-65.558	-23.438	31.232	unknown	SEEG
A8	-69.322	-22.266	30.228	unknown	SEEG
A9	-72.709	-21.094	29.600	unknown	SEEG
A10	-76.598	-19.922	28.721	unknown	SEEG
A11	-79.985	-19.336	28.093	unknown	SEEG
A12	-83.951	-18.084	27.212	unknown	SEEG
B1	-37.801	22.495	37.712	unknown	SEEG
B2	-40.091	23.288	37.004	unknown	SEEG
B3	-43.227	24.353	36.256	unknown	SEEG
B4	-46.363	26.233	35.251	unknown	SEEG
B5	-49.249	27.862	34.498	unknown	SEEG
B6	-52.385	29.491	33.995	unknown	SEEG
B7	-55.396	31.120	33.116	unknown	SEEG
B8	-58.407	32.499	32.865	unknown	SEEG
B9	-61.544	34.002	32.111	unknown	SEEG
B10	-64.805	35.506	30.981	unknown	SEEG
B11	-67.634	37.010	30.500	unknown	SEEG
B12	-71.014	38.401	30.003	unknown	SEEG
B13	-74.089	39.900	29.223	unknown	SEEG
B14	-77.024	41.024	29.002	unknown	SEEG
B15	-80.154	42.273	27.939	unknown	SEEG
C1	-35.765	-9.013	31.791	unknown	SEEG
C2	-39.145	-8.370	31.440	unknown	SEEG
C3	-42.349	-7.886	31.107	unknown	SEEG
C4	-45.781	-7.371	30.940	unknown	SEEG
C5	-49.411	-6.871	30.815	unknown	SEEG
C6	-52.917	-6.247	30.690	unknown	SEEG
C7	-56.547	-5.497	30.315	unknown	SEEG
C8	-59.928	-5.123	29.940	unknown	SEEG
C9	-63.433	-4.373	29.940	unknown	SEEG
C10	-66.813	-3.874	29.940	unknown	SEEG
C11	-70.444	-3.374	29.815	unknown	SEEG
C12	-73.950	-2.625	29.940	unknown	SEEG
