name	x	y	z	size	type
A1	-11.021	12.381	50.500	unknown	SEEG
A2	-8.806	12.206	50.500	unknown	SEEG
A3	-5.186	13.194	50.203	unknown	SEEG
A4	-1.574	13.194	49.984	unknown	SEEG
A5	1.818	13.633	49.984	unknown	SEEG
A6	5.648	14.402	49.984	unknown	SEEG
A7	9.041	14.402	50.093	unknown	SEEG
A8	12.433	15.060	49.984	unknown	SEEG
A9	15.983	15.060	49.500	unknown	SEEG
A10	19.547	15.280	48.998	unknown	SEEG
A11	23.223	15.280	48.500	unknown	SEEG
A12	26.842	15.609	48.578	unknown	SEEG
B1	-4.621	-47.660	42.500	unknown	SEEG
B2	-2.475	-47.339	42.145	unknown	SEEG
B3	0.816	-46.245	42.035	unknown	SEEG
B4	4.554	-45.423	42.097	unknown	SEEG
B5	7.507	-44.545	41.500	unknown	SEEG
B6	11.126	-43.618	41.049	unknown	SEEG
B7	14.417	-42.852	41.049	unknown	SEEG
B8	17.707	-41.758	40.940	unknown	SEEG
B9	21.108	-41.031	40.500	unknown	SEEG
B10	24.541	-39.912	40.252	unknown	SEEG
C1	-6.201	-38.001	44.500	unknown	SEEG
C2	-3.654	-37.188	43.959	unknown	SEEG
C3	-0.152	-36.641	42.973	unknown	SEEG
C4	3.022	-35.547	42.864	unknown	SEEG
C5	6.633	-34.453	41.987	unknown	SEEG
C6	9.698	-33.988	41.816	unknown	SEEG
C7	13.528	-33.113	41.049	unknown	SEEG
C8	16.592	-32.565	40.940	unknown	SEEG
C9	20.094	-31.719	39.906	unknown	SEEG
C10	23.158	-30.814	39.954	unknown	SEEG
C11	26.660	-30.078	38.920	unknown	SEEG
C12	29.883	-29.064	38.475	unknown	SEEG
D1	-12.684	31.719	41.432	unknown	SEEG
D2	-9.727	31.719	40.625	unknown	SEEG
D3	-6.393	31.719	39.979	unknown	SEEG
D4	-2.737	31.719	39.010	unknown	SEEG
D5	1.027	31.719	38.042	unknown	SEEG
D6	4.038	31.719	37.611	unknown	SEEG
D7	7.909	31.311	36.989	unknown	SEEG
D8	11.243	31.413	36.172	unknown	SEEG
D9	14.577	31.172	35.673	unknown	SEEG
D10	18.340	31.172	35.028	unknown	SEEG
D11	21.567	30.902	34.640	unknown	SEEG
D12	25.008	30.902	33.925	unknown	SEEG
D13	28.212	30.494	33.108	unknown	SEEG
D14	31.313	30.625	32.831	unknown	SEEG
D15	35.216	30.392	31.882	unknown	SEEG
D16	38.897	30.371	31.742	unknown	SEEG
E1	-11.807	9.244	33.059	unknown	SEEG
E2	-8.476	9.244	32.906	unknown	SEEG
E3	-5.094	9.844	32.393	unknown	SEEG
E4	-1.404	9.844	32.085	unknown	SEEG
E5	2.388	10.391	31.982	unknown	SEEG
E6	5.770	10.938	31.572	unknown	SEEG
E7	9.152	11.484	30.956	unknown	SEEG
E8	12.944	12.031	30.956	unknown	SEEG
E9	16.224	12.578	30.956	unknown	SEEG
E10	19.504	13.125	30.751	unknown	SEEG
E11	23.091	13.672	29.930	unknown	SEEG
E12	26.524	14.219	29.966	unknown	SEEG
E13	29.811	14.766	29.966	unknown	SEEG
E14	33.233	15.309	29.670	unknown	SEEG
F1	-16.485	25.107	16.500	unknown	SEEG
F2	-13.720	25.850	16.500	unknown	SEEG
F3	-10.550	26.795	16.500	unknown	SEEG
F4	-6.908	27.673	16.500	unknown	SEEG
F5	-3.604	28.618	16.500	unknown	SEEG
F6	-0.232	29.563	16.500	unknown	SEEG
F7	3.208	30.238	15.500	unknown	SEEG
F8	6.580	31.318	15.500	unknown	SEEG
F9	10.093	31.854	15.500	unknown	SEEG
F10	13.416	32.899	15.500	unknown	SEEG
F11	17.023	33.754	15.500	unknown	SEEG
F12	20.276	34.094	15.500	unknown	SEEG
F13	23.430	34.823	15.500	unknown	SEEG
F14	26.828	35.551	15.500	unknown	SEEG
F15	30.410	36.361	15.500	unknown	SEEG
F16	33.989	37.082	14.941	unknown	SEEG
G1	-14.944	-46.157	46.170	unknown	SEEG
G2	-17.437	-47.302	46.170	unknown	SEEG
G3	-21.097	-48.158	47.115	unknown	SEEG
G4	-24.252	-48.913	47.115	unknown	SEEG
G5	-27.912	-49.543	46.989	unknown	SEEG
G6	-31.597	-50.105	47.162	unknown	SEEG
