name	x	y	z	size	type
A1	-32.383	-37.960	-2.333	unknown	SEEG
A2	-34.798	-33.395	0.000	unknown	SEEG
A3	-37.521	-28.245	3.000	unknown	SEEG
A4	-40.648	-22.995	6.000	unknown	SEEG
A5	-43.574	-17.845	9.000	unknown	SEEG
A6	-46.499	-12.963	11.447	unknown	SEEG
A7	-49.525	-7.849	14.000	unknown	SEEG
A8	-52.648	-2.907	17.000	unknown	SEEG
A9	-55.518	2.282	20.000	unknown	SEEG
A10	-58.481	7.379	22.000	unknown	SEEG
A11	-61.341	12.587	25.000	unknown	SEEG
A12	-63.890	17.407	28.000	unknown	SEEG
A13	-66.864	22.651	31.000	unknown	SEEG
A14	-69.982	27.405	34.000	unknown	SEEG
A15	-73.129	32.918	37.000	unknown	SEEG
A16	-76.239	38.152	39.725	unknown	SEEG
B1	-38.429	-26.630	9.325	unknown	SEEG
B2	-41.361	-28.027	8.547	unknown	SEEG
B3	-44.363	-29.774	8.000	unknown	SEEG
B4	-47.365	-31.382	7.000	unknown	SEEG
B5	-50.506	-33.338	6.000	unknown	SEEG
B6	-53.438	-34.666	5.000	unknown	SEEG
B7	-56.589	-36.616	3.960	unknown	SEEG
C1	-50.975	-1.786	12.518	unknown	SEEG
C2	-53.038	-4.443	12.000	unknown	SEEG
C3	-54.874	-7.313	11.469	unknown	SEEG
C4	-56.609	-10.367	11.000	unknown	SEEG
C5	-58.491	-13.431	10.193	unknown	SEEG
C6	-60.224	-16.189	9.776	unknown	SEEG
C7	-61.889	-19.364	9.637	unknown	SEEG
C8	-63.607	-22.402	9.000	unknown	SEEG
C9	-65.061	-25.422	9.000	unknown	SEEG
C10	-66.962	-28.582	8.686	unknown	SEEG
D1	-59.288	5.870	12.518	unknown	SEEG
D2	-62.629	4.340	11.000	unknown	SEEG
D3	-65.522	2.910	10.337	unknown	SEEG
D4	-68.867	1.481	9.525	unknown	SEEG
D5	-71.914	0.000	8.509	unknown	SEEG
D6	-75.151	-1.686	7.496	unknown	SEEG
D7	-78.036	-2.952	6.675	unknown	SEEG
D8	-81.030	-4.215	5.620	unknown	SEEG
E1	-42.662	0.255	-4.087	unknown	SEEG
E2	-45.656	0.255	-3.462	unknown	SEEG
E3	-49.000	0.255	-3.259	unknown	SEEG
E4	-52.447	0.255	-2.751	unknown	SEEG
E5	-56.197	0.255	-2.447	unknown	SEEG
E6	-59.643	0.445	-2.244	unknown	SEEG
E7	-62.785	0.445	-2.041	unknown	SEEG
E8	-66.535	0.445	-1.838	unknown	SEEG
E9	-69.880	0.445	-1.635	unknown	SEEG
E10	-73.326	0.445	-1.433	unknown	SEEG
E11	-76.975	0.891	-1.534	unknown	SEEG
E12	-80.578	1.531	-1.277	unknown	SEEG
F1	-49.568	0.766	-11.496	unknown	SEEG
F2	-52.119	-0.611	-11.464	unknown	SEEG
F3	-55.486	-2.647	-11.158	unknown	SEEG
F4	-58.343	-4.072	-10.954	unknown	SEEG
F5	-61.711	-5.803	-10.649	unknown	SEEG
F6	-64.738	-7.303	-10.532	unknown	SEEG
F7	-68.184	-8.937	-10.431	unknown	SEEG
F8	-71.310	-10.617	-10.000	unknown	SEEG
