name	x	y	z	size	type
F5	50.032	-17.707	28.901	unknown	SEEG
F6	53.554	-18.490	28.901	unknown	SEEG
F7	56.919	-19.352	28.901	unknown	SEEG
F8	60.309	-20.220	29.084	unknown	SEEG
G1	13.558	-38.904	38.696	unknown	SEEG
G2	17.080	-39.140	37.806	unknown	SEEG
G3	20.433	-39.453	37.121	unknown	SEEG
G4	23.654	-39.767	36.500	unknown	SEEG
G5	27.098	-40.002	35.500	unknown	SEEG
G6	30.306	-40.419	34.819	unknown	SEEG
G7	33.755	-40.785	34.027	unknown	SEEG
G8	37.379	-41.177	33.174	unknown	SEEG
G9	40.715	-41.412	32.500	unknown	SEEG
G10	44.175	-41.591	31.939	unknown	SEEG
G11	47.398	-41.944	31.040	unknown	SEEG
G12	51.004	-42.040	30.500	unknown	SEEG
G13	54.840	-42.609	29.500	unknown	SEEG
H1	15.697	-38.529	38.504	unknown	SEEG
H2	17.850	-38.925	41.500	unknown	SEEG
H3	19.922	-39.678	43.500	unknown	SEEG
H4	21.984	-40.306	45.875	unknown	SEEG
H5	24.492	-41.024	48.500	unknown	SEEG
H6	26.733	-42.011	51.500	unknown	SEEG
H7	29.152	-42.908	53.500	unknown	SEEG
H8	31.189	-43.573	55.899	unknown	SEEG
I1	11.953	-22.236	55.009	unknown	SEEG
I2	15.082	-22.902	54.500	unknown	SEEG
I3	18.488	-23.440	54.500	unknown	SEEG
I4	21.893	-24.068	54.500	unknown	SEEG
I5	25.478	-24.607	54.500	unknown	SEEG
I6	28.615	-25.235	54.500	unknown	SEEG
I7	31.931	-25.952	54.500	unknown	SEEG
I8	35.426	-26.760	54.500	unknown	SEEG
I9	39.280	-27.477	54.500	unknown	SEEG
I10	42.596	-28.195	54.500	unknown	SEEG
I11	46.244	-28.893	53.957	unknown	SEEG
J1	16.827	-18.381	55.009	unknown	SEEG
J2	18.896	-18.040	57.500	unknown	SEEG
J3	21.495	-17.770	60.500	unknown	SEEG
J4	23.556	-17.501	62.500	unknown	SEEG
J5	26.335	-17.322	65.500	unknown	SEEG
J6	29.023	-17.412	68.500	unknown	SEEG
J7	31.622	-17.681	70.793	unknown	SEEG
K1	10.223	25.614	55.009	unknown	SEEG
K2	13.181	24.896	55.500	unknown	SEEG
K3	16.766	24.178	56.500	unknown	SEEG
K4	19.739	23.915	57.292	unknown	SEEG
K5	23.039	22.931	58.008	unknown	SEEG
K6	26.535	22.484	58.992	unknown	SEEG
K7	29.940	21.590	59.619	unknown	SEEG
K8	33.030	21.397	60.439	unknown	SEEG
K9	36.662	20.696	60.961	unknown	SEEG
K10	40.305	20.052	61.697	unknown	SEEG
K11	43.459	19.689	62.500	unknown	SEEG
L1	9.908	3.954	61.913	unknown	SEEG
L2	13.180	3.954	61.500	unknown	SEEG
L3	16.496	3.491	61.023	unknown	SEEG
L4	19.812	3.147	60.500	unknown	SEEG
L5	23.218	2.817	60.124	unknown	SEEG
L6	26.416	2.429	60.002	unknown	SEEG
L7	30.029	2.070	59.500	unknown	SEEG
L8	33.267	1.622	58.990	unknown	SEEG
L9	36.930	1.263	58.500	unknown	SEEG
L10	40.156	0.904	58.500	unknown	SEEG
L11	43.759	0.459	58.101	unknown	SEEG
L12	47.412	-0.215	57.876	unknown	SEEG
L13	50.633	-0.404	57.500	unknown	SEEG
L14	54.252	-1.045	57.500	unknown	SEEG
