name	x	y	z	size	type
A1	13.798	5.298	-17.500	unknown	SEEG
A2	17.121	5.298	-16.954	unknown	SEEG
A3	20.097	5.298	-16.855	unknown	SEEG
A4	23.767	5.298	-16.557	unknown	SEEG
A5	27.239	5.298	-16.259	unknown	SEEG
A6	30.810	5.298	-15.862	unknown	SEEG
A7	34.380	5.688	-15.663	unknown	SEEG
A8	37.753	5.688	-15.365	unknown	SEEG
A9	41.522	5.688	-15.067	unknown	SEEG
A10	44.994	5.688	-14.869	unknown	SEEG
A11	48.069	5.688	-14.472	unknown	SEEG
A12	52.308	5.663	-14.500	unknown	SEEG
B1	8.871	-6.373	-12.303	unknown	SEEG
B2	12.153	-6.879	-12.303	unknown	SEEG
B3	15.604	-7.469	-12.500	unknown	SEEG
B4	19.055	-8.101	-13.001	unknown	SEEG
B5	22.422	-8.596	-12.901	unknown	SEEG
B6	25.957	-9.192	-13.001	unknown	SEEG
B7	29.071	-9.743	-13.500	unknown	SEEG
B8	32.943	-10.417	-13.500	unknown	SEEG
B9	36.310	-11.091	-13.500	unknown	SEEG
B10	39.845	-11.765	-13.500	unknown	SEEG
B11	43.011	-12.312	-13.500	unknown	SEEG
B12	46.285	-12.971	-13.500	unknown	SEEG
C1	8.394	21.558	-13.944	unknown	SEEG
C2	11.802	21.729	-13.128	unknown	SEEG
C3	14.882	22.312	-12.764	unknown	SEEG
C4	18.425	22.750	-12.004	unknown	SEEG
C5	22.027	23.519	-11.500	unknown	SEEG
C6	25.377	24.062	-11.044	unknown	SEEG
C7	28.912	24.500	-10.749	unknown	SEEG
C8	32.300	24.938	-10.085	unknown	SEEG
C9	35.836	25.840	-9.699	unknown	SEEG
C10	39.297	26.512	-9.026	unknown	SEEG
C11	42.833	27.352	-8.690	unknown	SEEG
C12	45.963	27.791	-8.500	unknown	SEEG
C13	49.547	28.683	-7.929	unknown	SEEG
D1	-10.075	52.951	0.081	unknown	SEEG
D2	-9.394	53.377	4.500	unknown	SEEG
D3	-8.968	53.804	7.500	unknown	SEEG
D4	-8.456	54.401	11.500	unknown	SEEG
D5	-8.030	55.083	15.500	unknown	SEEG
D6	-7.604	55.595	19.500	unknown	SEEG
D7	-7.434	56.277	23.500	unknown	SEEG
D8	-7.093	56.874	27.500	unknown	SEEG
D9	-6.582	57.727	31.500	unknown	SEEG
D10	-6.497	58.239	35.500	unknown	SEEG
D11	-6.156	59.092	39.500	unknown	SEEG
D12	-5.645	59.860	43.500	unknown	SEEG
D13	-5.474	60.798	47.500	unknown	SEEG
D14	-5.219	61.224	50.500	unknown	SEEG
D15	-4.792	62.077	54.500	unknown	SEEG
D16	-4.415	62.864	57.500	unknown	SEEG
E1	-10.277	43.973	10.232	unknown	SEEG
E2	-7.035	44.625	10.541	unknown	SEEG
E3	-3.021	45.500	10.742	unknown	SEEG
E4	0.793	45.938	11.043	unknown	SEEG
E5	4.506	46.375	11.144	unknown	SEEG
E6	8.822	46.375	11.746	unknown	SEEG
E7	12.435	46.375	11.947	unknown	SEEG
E8	16.600	46.261	12.500	unknown	SEEG
E9	20.063	45.938	12.952	unknown	SEEG
E10	24.069	45.875	13.500	unknown	SEEG
E11	27.991	45.500	13.957	unknown	SEEG
E12	32.206	45.148	14.258	unknown	SEEG
