name	x	y	z	size	type
K16	-56.547	20.214	13.554	unknown	SEEG
L1	-14.292	20.724	-1.426	unknown	SEEG
L2	-17.339	20.234	-1.618	unknown	SEEG
L3	-20.444	19.688	-1.976	unknown	SEEG
L4	-23.964	19.141	-2.510	unknown	SEEG
L5	-27.592	18.594	-2.723	unknown	SEEG
L6	-31.112	18.047	-3.364	unknown	SEEG
L7	-34.846	17.500	-3.471	unknown	SEEG
L8	-38.047	17.439	-3.970	unknown	SEEG
L9	-41.761	16.953	-4.542	unknown	SEEG
L10	-45.367	16.406	-4.667	unknown	SEEG
L11	-49.023	15.859	-5.308	unknown	SEEG
L12	-52.608	15.312	-5.608	unknown	SEEG
L13	-56.038	15.288	-6.000	unknown	SEEG
M1	-4.735	44.391	9.000	unknown	SEEG
M2	-7.502	44.297	8.932	unknown	SEEG
M3	-11.188	44.297	8.597	unknown	SEEG
M4	-14.809	43.735	8.510	unknown	SEEG
M5	-18.389	43.298	8.000	unknown	SEEG
M6	-21.994	42.986	7.523	unknown	SEEG
M7	-25.489	42.423	7.525	unknown	SEEG
M8	-29.203	41.986	7.000	unknown	SEEG
M9	-32.514	41.439	6.540	unknown	SEEG
M10	-36.308	41.111	6.400	unknown	SEEG
M11	-39.907	40.738	5.835	unknown	SEEG
M12	-43.403	40.456	5.554	unknown	SEEG
M13	-46.748	40.143	5.000	unknown	SEEG
M14	-50.293	39.609	5.000	unknown	SEEG
