name	x	y	z	size	type
D5	-36.319	29.021	8.476	unknown	SEEG
D6	-39.337	30.555	10.004	unknown	SEEG
D7	-42.274	32.078	10.509	unknown	SEEG
D8	-45.317	33.607	11.029	unknown	SEEG
D9	-48.280	34.959	12.244	unknown	SEEG
D10	-51.446	36.360	13.056	unknown	SEEG
E1	-22.444	0.874	-1.916	unknown	SEEG
E2	-25.555	1.214	-0.486	unknown	SEEG
E3	-28.867	1.333	-0.064	unknown	SEEG
E4	-32.402	1.649	1.416	unknown	SEEG
E5	-35.689	2.010	2.403	unknown	SEEG
E6	-38.529	2.511	3.269	unknown	SEEG
E7	-42.131	2.889	4.763	unknown	SEEG
E8	-45.789	3.400	5.872	unknown	SEEG
E9	-48.791	3.894	6.696	unknown	SEEG
E10	-52.134	4.525	7.979	unknown	SEEG
E11	-55.327	5.149	8.635	unknown	SEEG
E12	-58.890	5.936	9.657	unknown	SEEG
F1	-11.356	54.654	16.859	unknown	SEEG
F2	-12.802	56.434	19.213	unknown	SEEG
F3	-14.370	58.319	21.879	unknown	SEEG
F4	-15.930	60.004	24.217	unknown	SEEG
F5	-17.399	61.907	27.170	unknown	SEEG
F6	-18.798	63.725	29.738	unknown	SEEG
F7	-20.190	65.644	32.401	unknown	SEEG
F8	-21.770	67.755	34.895	unknown	SEEG
G1	-17.736	33.739	18.800	unknown	SEEG
G2	-19.896	34.556	20.614	unknown	SEEG
G3	-22.607	35.725	22.771	unknown	SEEG
G4	-25.180	36.643	24.780	unknown	SEEG
G5	-27.668	37.804	26.965	unknown	SEEG
G6	-30.144	39.320	29.286	unknown	SEEG
G7	-32.200	41.245	30.949	unknown	SEEG
G8	-34.030	43.718	32.899	unknown	SEEG
H1	-2.466	-2.863	-2.709	unknown	SEEG
H2	-2.934	-2.772	0.383	unknown	SEEG
H3	-3.365	-2.314	3.514	unknown	SEEG
H4	-3.796	-1.939	7.650	unknown	SEEG
H5	-4.378	-1.840	10.767	unknown	SEEG
H6	-5.165	-1.525	14.244	unknown	SEEG
H7	-6.122	-1.470	17.965	unknown	SEEG
H8	-6.832	-1.530	21.517	unknown	SEEG
H9	-7.864	-1.943	24.314	unknown	SEEG
H10	-8.546	-1.868	27.471	unknown	SEEG
H11	-9.508	-2.239	31.017	unknown	SEEG
H12	-10.729	-2.620	34.333	unknown	SEEG
H13	-11.710	-2.836	37.896	unknown	SEEG
H14	-12.957	-2.926	41.078	unknown	SEEG
I1	1.486	5.439	13.231	unknown	SEEG
I2	-1.683	5.377	14.805	unknown	SEEG
I3	-4.695	5.152	16.595	unknown	SEEG
I4	-7.705	5.130	18.232	unknown	SEEG
I5	-10.753	5.061	19.819	unknown	SEEG
I6	-13.875	5.083	21.459	unknown	SEEG
I7	-16.840	5.023	23.270	unknown	SEEG
I8	-19.983	5.129	24.986	unknown	SEEG
I9	-23.041	4.933	26.577	unknown	SEEG
I10	-26.059	4.872	28.500	unknown	SEEG
I11	-29.038	4.865	30.095	unknown	SEEG
I12	-31.841	4.960	31.620	unknown	SEEG
I13	-35.090	5.058	33.771	unknown	SEEG
I14	-38.104	5.002	35.362	unknown	SEEG
J1	-18.880	30.942	-31.966	unknown	SEEG
J2	-21.552	33.064	-32.338	unknown	SEEG
J3	-24.186	35.084	-32.305	unknown	SEEG
J4	-26.826	37.102	-32.435	unknown	SEEG
J5	-29.638	39.121	-32.686	unknown	SEEG
J6	-32.355	41.059	-32.394	unknown	SEEG
J7	-35.385	43.010	-32.681	unknown	SEEG
J8	-38.399	45.170	-32.276	unknown	SEEG
J9	-41.341	46.869	-31.754	unknown	SEEG
J10	-44.107	48.556	-31.255	unknown	SEEG
J11	-47.182	50.794	-30.666	unknown	SEEG
J12	-50.109	52.669	-30.129	unknown	SEEG
K1	-20.463	22.105	-37.644	unknown	SEEG
K2	-24.005	23.190	-37.104	unknown	SEEG
K3	-27.532	24.135	-36.579	unknown	SEEG
K4	-30.637	24.875	-36.125	unknown	SEEG
K5	-33.909	25.714	-35.641	unknown	SEEG
K6	-37.310	26.713	-35.885	unknown	SEEG
K7	-40.883	27.611	-35.611	unknown	SEEG
K8	-44.194	28.411	-35.126	unknown	SEEG
K9	-47.667	29.251	-34.617	unknown	SEEG
K10	-50.938	30.054	-34.305	unknown	SEEG
K11	-54.523	30.858	-34.629	unknown	SEEG
K12	-57.774	31.646	-34.152	unknown	SEEG
K13	-61.572	32.608	-33.794	unknown	SEEG
K14	-64.779	33.317	-33.607	unknown	SEEG
L1	27.326	-22.825	-21.417	unknown	SEEG
L2	29.277	-25.363	-20.882	unknown	SEEG
L3	31.363	-28.288	-20.821	unknown	SEEG
L4	33.140	-30.843	-20.856	unknown	SEEG
L5	35.346	-33.607	-20.485	unknown	SEEG
L6	37.354	-36.404	-20.290	unknown	SEEG
L7	39.538	-39.064	-20.301	unknown	SEEG
L8	41.888	-41.703	-19.909	unknown	SEEG
L9	44.275	-43.999	-19.405	unknown	SEEG
L10	46.819	-46.365	-19.020	unknown	SEEG
M1	13.989	46.106	5.529	unknown	SEEG
M2	16.961	48.013	7.070	unknown	SEEG
M3	19.618	49.727	8.495	unknown	SEEG
M4	22.329	51.464	9.752	unknown	SEEG
M5	24.823	53.018	10.798	unknown	SEEG
M6	27.791	54.772	12.397	unknown	SEEG
M7	30.421	56.437	13.421	unknown	SEEG
M8	33.054	58.056	14.533	unknown	SEEG
M9	36.118	59.949	15.917	unknown	SEEG
M10	38.649	61.557	16.951	unknown	SEEG
M11	41.529	63.277	18.231	unknown	SEEG
M12	44.484	65.035	19.500	unknown	SEEG
M13	47.157	66.588	20.484	unknown	SEEG
M14	50.607	68.638	21.861	unknown	SEEG
N1	34.392	30.021	-0.218	unknown	SEEG
N2	38.092	30.149	-0.666	unknown	SEEG
N3	41.136	30.290	-2.043	unknown	SEEG
N4	44.695	30.540	-2.462	unknown	SEEG
N5	47.994	30.354	-2.889	unknown	SEEG
N6	51.684	30.368	-3.347	unknown	SEEG
N7	54.820	30.023	-3.768	unknown	SEEG
N8	58.239	29.923	-4.202	unknown	SEEG
N9	61.865	29.602	-4.682	unknown	SEEG
N10	65.195	29.239	-5.129	unknown	SEEG
N11	69.089	28.840	-4.638	unknown	SEEG
N12	72.719	28.570	-4.825	unknown	SEEG
