name	x	y	z	size	type
A1	-15.249	6.941	-15.090	unknown	SEEG
A2	-12.757	7.734	-15.090	unknown	SEEG
A3	-9.001	9.208	-16.000	unknown	SEEG
A4	-5.723	10.229	-15.887	unknown	SEEG
A5	-2.559	11.703	-16.678	unknown	SEEG
A6	0.831	12.950	-16.905	unknown	SEEG
A7	3.883	14.084	-17.131	unknown	SEEG
A8	7.179	15.331	-17.500	unknown	SEEG
A9	10.438	16.692	-17.923	unknown	SEEG
A10	13.635	17.451	-17.974	unknown	SEEG
A11	16.920	18.733	-18.500	unknown	SEEG
A12	20.092	20.093	-18.500	unknown	SEEG
A13	23.830	21.180	-18.880	unknown	SEEG
A14	27.484	22.805	-18.861	unknown	SEEG
B1	-8.776	33.403	-12.708	unknown	SEEG
B2	-6.058	33.630	-12.708	unknown	SEEG
B3	-2.659	34.084	-12.708	unknown	SEEG
B4	1.192	34.651	-12.708	unknown	SEEG
B5	4.703	35.104	-12.708	unknown	SEEG
B6	8.101	36.011	-12.708	unknown	SEEG
B7	11.500	36.805	-12.708	unknown	SEEG
B8	15.124	37.712	-12.708	unknown	SEEG
B9	18.523	38.733	-12.708	unknown	SEEG
B10	21.521	39.593	-12.500	unknown	SEEG
C1	-14.893	54.266	-16.600	unknown	SEEG
C2	-12.287	55.400	-16.500	unknown	SEEG
C3	-9.003	56.821	-16.773	unknown	SEEG
C4	-5.491	58.742	-16.434	unknown	SEEG
C5	-2.659	59.985	-16.773	unknown	SEEG
C6	0.512	61.680	-16.887	unknown	SEEG
C7	3.684	63.376	-17.000	unknown	SEEG
C8	6.516	64.732	-17.113	unknown	SEEG
C9	9.801	66.285	-17.500	unknown	SEEG
C10	13.104	68.070	-17.500	unknown	SEEG
D1	-14.684	20.331	-24.500	unknown	SEEG
D2	-12.730	20.787	-25.050	unknown	SEEG
D3	-9.337	22.126	-25.032	unknown	SEEG
D4	-5.804	23.102	-25.500	unknown	SEEG
D5	-2.367	24.249	-25.500	unknown	SEEG
D6	0.879	25.177	-26.163	unknown	SEEG
D7	4.125	26.420	-26.615	unknown	SEEG
D8	7.838	27.212	-26.842	unknown	SEEG
D9	11.116	28.342	-27.294	unknown	SEEG
D10	13.715	28.837	-27.991	unknown	SEEG
D11	17.779	30.037	-27.860	unknown	SEEG
D12	21.174	31.054	-28.425	unknown	SEEG
D13	24.169	31.783	-28.500	unknown	SEEG
D14	27.786	32.999	-28.500	unknown	SEEG
E1	-22.406	33.643	-25.500	unknown	SEEG
E2	-19.634	34.625	-25.913	unknown	SEEG
E3	-16.450	35.707	-26.740	unknown	SEEG
E4	-13.148	36.789	-27.094	unknown	SEEG
E5	-10.081	37.871	-27.920	unknown	SEEG
E6	-6.543	39.494	-28.038	unknown	SEEG
E7	-3.359	40.164	-28.441	unknown	SEEG
E8	-0.175	41.293	-28.582	unknown	SEEG
E9	2.914	42.536	-29.101	unknown	SEEG
E10	6.430	44.115	-29.006	unknown	SEEG
E11	9.496	45.244	-29.006	unknown	SEEG
E12	13.034	46.655	-29.288	unknown	SEEG
E13	16.336	47.783	-29.288	unknown	SEEG
E14	19.757	49.232	-29.691	unknown	SEEG
E15	22.853	50.605	-29.500	unknown	SEEG
F1	-74.277	30.938	-34.950	unknown	SEEG
F2	-79.316	29.274	-34.950	unknown	SEEG
F3	-82.626	27.855	-34.950	unknown	SEEG
F4	-85.935	26.671	-34.950	unknown	SEEG
F5	-89.423	25.725	-34.768	unknown	SEEG
F6	-92.673	24.660	-34.950	unknown	SEEG
F7	-95.909	23.476	-34.768	unknown	SEEG
F8	-99.330	22.412	-34.650	unknown	SEEG
F9	-102.839	21.583	-34.500	unknown	SEEG
F10	-106.858	20.637	-34.500	unknown	SEEG
F11	-110.456	19.452	-34.233	unknown	SEEG
G1	-76.124	13.064	-34.500	unknown	SEEG
G2	-78.725	12.354	-33.942	unknown	SEEG
G3	-81.803	11.300	-32.874	unknown	SEEG
G4	-84.883	10.471	-32.281	unknown	SEEG
G5	-87.963	9.050	-31.807	unknown	SEEG
G6	-91.813	8.054	-31.500	unknown	SEEG
G7	-94.797	6.898	-30.500	unknown	SEEG
G8	-97.781	5.741	-29.500	unknown	SEEG
G9	-101.053	4.489	-28.500	unknown	SEEG
G10	-104.037	3.718	-27.500	unknown	SEEG
G11	-106.924	2.466	-26.500	unknown	SEEG
G12	-110.004	1.406	-25.500	unknown	SEEG
G13	-114.157	0.284	-24.870	unknown	SEEG
H1	-91.841	-5.572	-35.300	unknown	SEEG
H2	-92.891	-0.102	-34.500	unknown	SEEG
H3	-93.732	6.524	-33.500	unknown	SEEG
H4	-94.573	13.257	-32.702	unknown	SEEG
H5	-94.877	19.691	-31.548	unknown	SEEG
H6	-96.058	26.221	-31.260	unknown	SEEG
H7	-96.730	32.661	-30.500	unknown	SEEG
H8	-97.402	39.198	-29.500	unknown	SEEG
H9	-98.170	45.543	-28.500	unknown	SEEG
H10	-99.588	52.166	-28.500	unknown	SEEG
H11	-100.202	58.618	-27.500	unknown	SEEG
H12	-101.377	65.165	-27.500	unknown	SEEG
H13	-102.460	71.767	-26.765	unknown	SEEG
I1	-86.016	27.808	-20.579	unknown	SEEG
I2	-89.379	28.124	-20.500	unknown	SEEG
I3	-92.369	28.545	-20.247	unknown	SEEG
I4	-95.933	28.965	-19.827	unknown	SEEG
I5	-99.257	29.281	-19.500	unknown	SEEG
I6	-102.779	29.506	-19.500	unknown	SEEG
J1	-55.480	58.044	-14.010	unknown	SEEG
J2	-58.669	57.889	-13.465	unknown	SEEG
J3	-61.953	57.889	-12.987	unknown	SEEG
J4	-65.749	57.889	-12.987	unknown	SEEG
J5	-69.058	57.835	-12.600	unknown	SEEG
J6	-72.757	57.522	-12.077	unknown	SEEG
J7	-75.969	57.417	-11.973	unknown	SEEG
J8	-79.278	57.348	-11.428	unknown	SEEG
J9	-83.074	57.104	-11.032	unknown	SEEG
J10	-86.383	57.104	-11.032	unknown	SEEG
J11	-89.993	57.137	-10.690	unknown	SEEG
J12	-93.316	57.000	-10.196	unknown	SEEG
J13	-97.139	57.000	-9.883	unknown	SEEG
J14	-100.493	56.871	-9.065	unknown	SEEG
