name	x	y	z	size	type
E9	16.407	-4.278	58.843	unknown	SEEG
E10	17.720	-4.256	61.858	unknown	SEEG
E11	19.179	-4.279	64.950	unknown	SEEG
E12	20.609	-4.231	68.061	unknown	SEEG
E13	22.204	-4.296	71.420	unknown	SEEG
E14	23.680	-4.280	74.504	unknown	SEEG
F1	3.782	2.173	33.343	unknown	SEEG
F2	5.646	1.412	35.456	unknown	SEEG
F3	8.012	0.472	38.196	unknown	SEEG
F4	10.394	-0.422	41.016	unknown	SEEG
F5	12.821	-1.289	43.861	unknown	SEEG
F6	15.089	-2.078	46.310	unknown	SEEG
F7	17.112	-2.748	48.324	unknown	SEEG
F8	19.464	-3.564	50.794	unknown	SEEG
F9	21.873	-4.530	53.672	unknown	SEEG
F10	24.425	-5.074	56.420	unknown	SEEG
F11	26.558	-5.885	58.537	unknown	SEEG
F12	28.866	-6.624	61.148	unknown	SEEG
G1	5.066	-11.754	31.961	unknown	SEEG
G2	6.129	-13.995	34.673	unknown	SEEG
G3	7.218	-15.806	37.092	unknown	SEEG
G4	8.539	-17.947	39.774	unknown	SEEG
G5	9.607	-19.973	42.080	unknown	SEEG
G6	10.846	-22.281	44.679	unknown	SEEG
G7	11.960	-24.336	46.905	unknown	SEEG
G8	13.140	-26.482	49.564	unknown	SEEG
G9	14.235	-28.773	51.909	unknown	SEEG
G10	15.508	-30.923	54.681	unknown	SEEG
G11	16.558	-32.963	56.945	unknown	SEEG
G12	17.740	-35.016	59.355	unknown	SEEG
H1	-7.818	28.076	40.794	unknown	SEEG
H2	-8.881	29.510	43.628	unknown	SEEG
H3	-10.126	31.084	47.117	unknown	SEEG
H4	-11.196	32.276	49.986	unknown	SEEG
H5	-12.235	33.831	53.391	unknown	SEEG
H6	-13.418	35.176	56.391	unknown	SEEG
H7	-14.402	36.638	59.376	unknown	SEEG
H8	-15.501	38.013	62.264	unknown	SEEG
H9	-16.523	39.417	65.361	unknown	SEEG
H10	-17.593	40.852	68.788	unknown	SEEG
H11	-18.665	42.228	71.586	unknown	SEEG
H12	-19.757	43.622	74.577	unknown	SEEG
I1	-15.576	8.719	36.390	unknown	SEEG
I2	-15.418	7.985	39.870	unknown	SEEG
I3	-15.753	7.378	43.148	unknown	SEEG
I4	-15.951	6.765	46.424	unknown	SEEG
I5	-16.291	6.229	49.766	unknown	SEEG
I6	-16.531	5.513	53.396	unknown	SEEG
I7	-16.760	4.999	56.731	unknown	SEEG
I8	-17.017	4.477	60.111	unknown	SEEG
I9	-17.415	3.972	63.963	unknown	SEEG
I10	-17.821	3.404	67.251	unknown	SEEG
I11	-18.178	3.013	70.470	unknown	SEEG
I12	-18.581	2.605	73.608	unknown	SEEG
I13	-18.839	2.330	76.717	unknown	SEEG
I14	-19.256	1.892	80.034	unknown	SEEG
J1	-13.463	-2.153	35.210	unknown	SEEG
J2	-14.523	-3.162	38.361	unknown	SEEG
J3	-15.490	-4.175	41.298	unknown	SEEG
J4	-16.454	-5.332	44.384	unknown	SEEG
J5	-17.325	-6.346	47.519	unknown	SEEG
J6	-18.376	-7.386	50.744	unknown	SEEG
J7	-19.311	-8.429	53.837	unknown	SEEG
J8	-20.233	-9.437	57.083	unknown	SEEG
J9	-21.330	-10.534	60.303	unknown	SEEG
J10	-22.218	-11.526	63.417	unknown	SEEG
J11	-23.302	-12.548	66.683	unknown	SEEG
J12	-24.369	-13.436	69.885	unknown	SEEG
