name	x	y	z	size	type
D12	-52.717	11.462	40.898	unknown	SEEG
D13	-56.769	10.532	40.355	unknown	SEEG
D14	-60.712	9.680	40.046	unknown	SEEG
D15	-64.543	8.770	40.073	unknown	SEEG
E1	-11.702	-52.044	50.500	unknown	SEEG
E2	-14.660	-52.044	49.936	unknown	SEEG
E3	-18.216	-51.889	49.958	unknown	SEEG
E4	-21.850	-51.734	49.725	unknown	SEEG
E5	-25.329	-51.734	49.239	unknown	SEEG
E6	-28.808	-51.424	49.007	unknown	SEEG
E7	-32.113	-51.502	49.007	unknown	SEEG
E8	-35.642	-51.501	48.775	unknown	SEEG
E9	-39.226	-51.256	48.500	unknown	SEEG
F1	-9.212	6.559	57.946	unknown	SEEG
F2	-12.714	6.559	57.119	unknown	SEEG
F3	-16.247	6.326	56.810	unknown	SEEG
F4	-19.595	6.326	56.577	unknown	SEEG
F5	-23.305	6.249	56.035	unknown	SEEG
F6	-26.398	6.249	55.725	unknown	SEEG
F7	-30.341	6.249	55.106	unknown	SEEG
F8	-33.511	6.559	54.848	unknown	SEEG
F9	-37.080	6.179	54.254	unknown	SEEG
F10	-40.623	6.179	53.867	unknown	SEEG
F11	-44.115	6.412	53.867	unknown	SEEG
F12	-47.504	6.489	53.092	unknown	SEEG
F13	-51.188	6.489	52.709	unknown	SEEG
F14	-54.552	6.644	52.709	unknown	SEEG
F15	-58.151	6.559	52.379	unknown	SEEG
G1	-9.284	-13.777	57.316	unknown	SEEG
G2	-12.608	-13.622	57.316	unknown	SEEG
G3	-16.164	-13.697	56.939	unknown	SEEG
G4	-19.798	-13.622	57.007	unknown	SEEG
G5	-23.174	-13.691	57.007	unknown	SEEG
G6	-26.756	-13.691	56.929	unknown	SEEG
G7	-30.137	-13.768	56.705	unknown	SEEG
G8	-33.771	-13.768	56.550	unknown	SEEG
G9	-37.454	-13.651	56.139	unknown	SEEG
G10	-40.709	-13.907	56.139	unknown	SEEG
G11	-44.268	-13.907	56.077	unknown	SEEG
G12	-47.599	-14.209	56.077	unknown	SEEG
G13	-51.388	-14.161	55.777	unknown	SEEG
G14	-55.187	-14.206	55.500	unknown	SEEG
H1	-8.705	-26.045	63.163	unknown	SEEG
H2	-12.262	-26.045	62.930	unknown	SEEG
H3	-15.664	-26.277	62.930	unknown	SEEG
H4	-19.297	-26.200	62.930	unknown	SEEG
H5	-22.854	-26.432	62.388	unknown	SEEG
H6	-26.333	-26.432	62.078	unknown	SEEG
H7	-29.701	-26.341	62.078	unknown	SEEG
H8	-33.333	-26.496	61.848	unknown	SEEG
H9	-36.736	-26.574	61.848	unknown	SEEG
H10	-40.479	-26.816	61.500	unknown	SEEG
I1	-11.665	3.483	72.662	unknown	SEEG
I2	-14.506	3.329	72.120	unknown	SEEG
I3	-18.159	2.556	71.810	unknown	SEEG
I4	-21.483	1.934	71.810	unknown	SEEG
I5	-24.962	1.319	71.113	unknown	SEEG
I6	-28.389	0.773	71.042	unknown	SEEG
I7	-31.891	-0.064	70.499	unknown	SEEG
I8	-35.270	-0.606	69.957	unknown	SEEG
I9	-38.849	-1.226	69.957	unknown	SEEG
I10	-42.332	-1.843	69.500	unknown	SEEG
J1	-11.943	-11.156	75.049	unknown	SEEG
J2	-15.246	-11.156	74.759	unknown	SEEG
J3	-18.802	-11.177	74.449	unknown	SEEG
J4	-22.436	-11.487	74.062	unknown	SEEG
J5	-25.915	-11.409	73.985	unknown	SEEG
J6	-29.435	-11.642	73.985	unknown	SEEG
J7	-32.914	-11.874	73.985	unknown	SEEG
J8	-36.346	-12.055	73.500	unknown	SEEG
