name	x	y	z	size	type
A1	-23.148	-1.209	-3.000	unknown	SEEG
A2	-23.148	2.597	-1.580	unknown	SEEG
A3	-22.696	6.676	0.372	unknown	SEEG
A4	-22.696	10.389	2.323	unknown	SEEG
A5	-22.238	13.981	4.089	unknown	SEEG
A6	-22.155	18.041	6.040	unknown	SEEG
A7	-22.155	21.985	7.991	unknown	SEEG
A8	-21.691	25.661	10.017	unknown	SEEG
A9	-21.713	29.590	12.341	unknown	SEEG
A10	-21.713	33.335	14.000	unknown	SEEG
A11	-21.713	37.475	16.151	unknown	SEEG
A12	-21.558	41.327	17.917	unknown	SEEG
A13	-21.558	45.358	20.269	unknown	SEEG
A14	-21.558	48.961	21.959	unknown	SEEG
A15	-21.400	52.962	24.032	unknown	SEEG
A16	-21.169	56.836	26.000	unknown	SEEG
B1	18.034	-52.468	0.379	unknown	SEEG
B2	14.508	-52.468	0.840	unknown	SEEG
B3	10.828	-52.621	1.608	unknown	SEEG
B4	7.455	-52.775	1.608	unknown	SEEG
B5	4.081	-53.082	2.453	unknown	SEEG
B6	0.555	-53.617	2.530	unknown	SEEG
B7	-2.665	-53.845	3.067	unknown	SEEG
B8	-6.472	-54.229	3.370	unknown	SEEG
B9	-9.830	-54.536	3.831	unknown	SEEG
B10	-13.587	-54.997	4.215	unknown	SEEG
B11	-16.806	-55.228	4.599	unknown	SEEG
B12	-20.318	-55.688	4.984	unknown	SEEG
B13	-24.151	-55.765	5.522	unknown	SEEG
B14	-27.625	-55.925	6.000	unknown	SEEG
C1	-10.080	-0.235	2.591	unknown	SEEG
C2	-12.576	-0.235	3.742	unknown	SEEG
C3	-16.026	-0.235	5.196	unknown	SEEG
C4	-19.475	-0.235	6.578	unknown	SEEG
C5	-22.542	-0.235	7.807	unknown	SEEG
C6	-25.950	-0.389	9.113	unknown	SEEG
C7	-29.058	-0.389	10.495	unknown	SEEG
C8	-32.431	-0.389	11.493	unknown	SEEG
C9	-35.728	-0.389	12.952	unknown	SEEG
C10	-38.794	-0.389	14.335	unknown	SEEG
C11	-42.218	0.060	15.462	unknown	SEEG
D1	-9.498	17.223	12.296	unknown	SEEG
D2	-12.794	16.762	13.567	unknown	SEEG
D3	-16.102	16.148	13.951	unknown	SEEG
D4	-19.464	15.533	14.795	unknown	SEEG
D5	-22.991	14.842	15.537	unknown	SEEG
D6	-26.594	14.612	15.768	unknown	SEEG
D7	-29.933	13.867	16.843	unknown	SEEG
D8	-33.306	13.560	17.380	unknown	SEEG
D9	-36.803	13.100	18.072	unknown	SEEG
D10	-40.205	12.562	18.916	unknown	SEEG
D11	-43.331	12.124	19.464	unknown	SEEG
E1	-11.757	31.359	12.000	unknown	SEEG
E2	-14.557	30.132	15.031	unknown	SEEG
E3	-16.703	28.901	16.798	unknown	SEEG
E4	-19.156	27.541	18.871	unknown	SEEG
E5	-21.840	26.375	20.945	unknown	SEEG
E6	-24.238	25.390	23.000	unknown	SEEG
E7	-26.887	24.315	25.137	unknown	SEEG
E8	-29.758	23.240	28.000	unknown	SEEG
E9	-32.253	22.088	30.052	unknown	SEEG
E10	-34.957	21.099	32.000	unknown	SEEG
E11	-37.487	20.174	33.841	unknown	SEEG
E12	-39.882	18.969	35.821	unknown	SEEG
F1	-2.954	-50.330	15.269	unknown	SEEG
F2	-6.207	-50.714	15.635	unknown	SEEG
F3	-9.580	-51.252	16.480	unknown	SEEG
F4	-12.920	-51.866	16.863	unknown	SEEG
F5	-16.600	-52.097	17.555	unknown	SEEG
F6	-19.897	-52.941	17.555	unknown	SEEG
F7	-23.532	-53.462	18.399	unknown	SEEG
F8	-26.797	-53.782	19.000	unknown	SEEG
G1	-20.094	-2.392	17.000	unknown	SEEG
G2	-23.379	-3.312	18.553	unknown	SEEG
G3	-26.752	-3.620	19.398	unknown	SEEG
G4	-29.983	-4.235	20.622	unknown	SEEG
G5	-33.248	-5.070	21.620	unknown	SEEG
G6	-36.468	-5.531	22.695	unknown	SEEG
G7	-39.764	-6.385	24.000	unknown	SEEG
G8	-42.822	-6.996	25.000	unknown	SEEG
H1	19.239	-46.294	22.244	unknown	SEEG
H2	15.790	-47.599	22.551	unknown	SEEG
H3	12.876	-48.824	23.319	unknown	SEEG
H4	9.503	-50.189	23.626	unknown	SEEG
H5	6.130	-51.341	24.240	unknown	SEEG
H6	2.769	-52.647	25.000	unknown	SEEG
H7	-0.463	-54.029	25.546	unknown	SEEG
H8	-3.571	-55.011	25.546	unknown	SEEG
H9	-6.876	-56.470	26.310	unknown	SEEG
H10	-10.318	-57.699	27.000	unknown	SEEG
H11	-13.393	-58.919	27.462	unknown	SEEG
H12	-16.689	-60.148	28.306	unknown	SEEG
H13	-20.294	-61.563	28.751	unknown	SEEG
I1	0.783	40.708	21.875	unknown	SEEG
I2	-2.513	39.863	23.000	unknown	SEEG
I3	-6.033	38.941	23.545	unknown	SEEG
I4	-9.483	38.404	24.236	unknown	SEEG
I5	-12.703	37.559	24.697	unknown	SEEG
I6	-16.306	37.098	25.388	unknown	SEEG
I7	-19.498	36.347	26.000	unknown	SEEG
I8	-23.021	35.579	26.620	unknown	SEEG
I9	-26.318	35.041	27.234	unknown	SEEG
I10	-29.617	34.274	27.788	unknown	SEEG
I11	-32.991	33.808	28.402	unknown	SEEG
I12	-36.517	33.352	29.000	unknown	SEEG
I13	-40.069	32.480	30.000	unknown	SEEG
J1	19.398	-14.926	39.321	unknown	SEEG
J2	15.872	-15.386	39.628	unknown	SEEG
J3	12.575	-16.078	39.628	unknown	SEEG
J4	8.972	-16.846	39.628	unknown	SEEG
J5	5.369	-17.613	39.628	unknown	SEEG
J6	1.996	-18.222	39.475	unknown	SEEG
J7	-1.484	-18.886	39.475	unknown	SEEG
J8	-5.164	-19.500	39.475	unknown	SEEG
J9	-8.537	-20.422	39.475	unknown	SEEG
J10	-12.217	-21.113	39.475	unknown	SEEG
J11	-15.743	-21.804	39.475	unknown	SEEG
J12	-19.193	-22.725	39.475	unknown	SEEG
J13	-22.567	-23.186	39.475	unknown	SEEG
J14	-26.093	-23.877	39.475	unknown	SEEG
J15	-29.696	-24.645	39.475	unknown	SEEG
J16	-32.836	-25.265	39.569	unknown	SEEG
K1	15.131	8.131	42.000	unknown	SEEG
K2	11.758	7.810	42.604	unknown	SEEG
K3	8.155	7.286	42.604	unknown	SEEG
K4	4.782	6.813	43.372	unknown	SEEG
K5	1.178	6.211	44.000	unknown	SEEG
K6	-2.260	5.750	44.447	unknown	SEEG
K7	-5.557	5.455	44.447	unknown	SEEG
K8	-9.237	4.994	45.292	unknown	SEEG
K9	-12.737	4.380	45.522	unknown	SEEG
K10	-16.366	3.842	46.520	unknown	SEEG
K11	-19.636	3.305	46.520	unknown	SEEG
K12	-22.959	3.074	47.135	unknown	SEEG
K13	-26.427	2.169	48.000	unknown	SEEG
K14	-29.714	1.843	48.000	unknown	SEEG
L1	17.737	21.294	68.469	unknown	SEEG
L2	14.440	20.603	69.000	unknown	SEEG
L3	10.990	20.142	69.544	unknown	SEEG
L4	7.617	19.759	69.544	unknown	SEEG
L5	4.167	19.528	70.389	unknown	SEEG
L6	0.794	19.067	71.000	unknown	SEEG
L7	-2.886	18.835	71.388	unknown	SEEG
L8	-6.058	18.083	72.000	unknown	SEEG
L9	-9.676	17.546	72.541	unknown	SEEG
L10	-13.111	17.315	72.541	unknown	SEEG
L11	-16.652	16.701	73.385	unknown	SEEG
L12	-20.002	16.423	74.000	unknown	SEEG
